shift_id,shift_date,shift_slot,shift_status,dept_id
6462,2025-11-21,Night,Completed,9
6463,2025-11-21,Morning,Scheduled,10
6464,2025-11-21,Afternoon,Completed,10
6465,2025-11-21,Night,Completed,10
6466,2025-11-21,Morning,Completed,11
6467,2025-11-21,Afternoon,Completed,11
6468,2025-11-21,Night,Completed,11
6469,2025-11-21,Morning,Completed,12
6470,2025-11-21,Afternoon,Completed,12
6471,2025-11-21,Night,Scheduled,12
6472,2025-11-21,Morning,Completed,13
6473,2025-11-21,Afternoon,Completed,13
6474,2025-11-21,Night,Scheduled,13
6475,2025-11-21,Morning,Completed,14
6476,2025-11-21,Afternoon,Completed,14
6477,2025-11-21,Night,Scheduled,14
6478,2025-11-21,Morning,Completed,15
6479,2025-11-21,Afternoon,Scheduled,15
6480,2025-11-21,Night,Completed,15
6481,2025-11-22,Morning,Completed,1
6482,2025-11-22,Afternoon,Completed,1
6483,2025-11-22,Night,Completed,1
6484,2025-11-22,Morning,Completed,2
6485,2025-11-22,Afternoon,Completed,2
6486,2025-11-22,Night,Completed,2
6487,2025-11-22,Morning,Completed,3
6488,2025-11-22,Afternoon,Scheduled,3
6489,2025-11-22,Night,Completed,3
6490,2025-11-22,Morning,Scheduled,4
6491,2025-11-22,Afternoon,Completed,4
6492,2025-11-22,Night,Completed,4
6493,2025-11-22,Morning,Completed,5
6494,2025-11-22,Afternoon,Completed,5
6495,2025-11-22,Night,Completed,5
6496,2025-11-22,Morning,Completed,6
6497,2025-11-22,Afternoon,Completed,6
6498,2025-11-22,Night,Completed,6
6499,2025-11-22,Morning,Scheduled,7
6500,2025-11-22,Afternoon,Completed,7
6501,2025-11-22,Night,Scheduled,7
6502,2025-11-22,Morning,Scheduled,8
6503,2025-11-22,Afternoon,Scheduled,8
6504,2025-11-22,Night,Completed,8
6505,2025-11-22,Morning,Completed,9
6506,2025-11-22,Afternoon,Scheduled,9
6507,2025-11-22,Night,Completed,9
6508,2025-11-22,Morning,Completed,10
6509,2025-11-22,Afternoon,Completed,10
6510,2025-11-22,Night,Completed,10
6511,2025-11-22,Morning,Completed,11
6512,2025-11-22,Afternoon,Completed,11
6513,2025-11-22,Night,Completed,11
6514,2025-11-22,Morning,Scheduled,12
6515,2025-11-22,Afternoon,Completed,12
6516,2025-11-22,Night,Completed,12
6517,2025-11-22,Morning,Scheduled,13
6518,2025-11-22,Afternoon,Scheduled,13
6519,2025-11-22,Night,Completed,13
6520,2025-11-22,Morning,Scheduled,14
6521,2025-11-22,Afternoon,Completed,14
6522,2025-11-22,Night,Completed,14
6523,2025-11-22,Morning,Completed,15
6524,2025-11-22,Afternoon,Completed,15
6525,2025-11-22,Night,Completed,15
6526,2025-11-23,Morning,Completed,1
6527,2025-11-23,Afternoon,Completed,1
6528,2025-11-23,Night,Completed,1
6529,2025-11-23,Morning,Completed,2
6530,2025-11-23,Afternoon,Completed,2
6531,2025-11-23,Night,Scheduled,2
6532,2025-11-23,Morning,Completed,3
6533,2025-11-23,Afternoon,Scheduled,3
6534,2025-11-23,Night,Completed,3
6535,2025-11-23,Morning,Completed,4
6536,2025-11-23,Afternoon,Completed,4
6537,2025-11-23,Night,Scheduled,4
6538,2025-11-23,Morning,Completed,5
6539,2025-11-23,Afternoon,Completed,5
6540,2025-11-23,Night,Completed,5
6541,2025-11-23,Morning,Scheduled,6
6542,2025-11-23,Afternoon,Completed,6
6543,2025-11-23,Night,Completed,6
6544,2025-11-23,Morning,Completed,7
6545,2025-11-23,Afternoon,Scheduled,7
6546,2025-11-23,Night,Scheduled,7
6547,2025-11-23,Morning,Completed,8
6548,2025-11-23,Afternoon,Completed,8
6549,2025-11-23,Night,Completed,8
6550,2025-11-23,Morning,Completed,9
6551,2025-11-23,Afternoon,Scheduled,9
6552,2025-11-23,Night,Completed,9
6553,2025-11-23,Morning,Scheduled,10
6554,2025-11-23,Afternoon,Completed,10
6555,2025-11-23,Night,Completed,10
6556,2025-11-23,Morning,Completed,11
6557,2025-11-23,Afternoon,Scheduled,11
6558,2025-11-23,Night,Completed,11
6559,2025-11-23,Morning,Completed,12
6560,2025-11-23,Afternoon,Completed,12
6561,2025-11-23,Night,Completed,12
6562,2025-11-23,Morning,Completed,13
6563,2025-11-23,Afternoon,Completed,13
6564,2025-11-23,Night,Completed,13
6565,2025-11-23,Morning,Completed,14
6566,2025-11-23,Afternoon,Completed,14
6567,2025-11-23,Night,Completed,14
6568,2025-11-23,Morning,Completed,15
6569,2025-11-23,Afternoon,Scheduled,15
6570,2025-11-23,Night,Completed,15
6571,2025-11-24,Morning,Scheduled,1
6572,2025-11-24,Afternoon,Completed,1
6573,2025-11-24,Night,Scheduled,1
6574,2025-11-24,Morning,Scheduled,2
6575,2025-11-24,Afternoon,Completed,2
6576,2025-11-24,Night,Completed,2
6577,2025-11-24,Morning,Completed,3
6578,2025-11-24,Afternoon,Completed,3
6579,2025-11-24,Night,Completed,3
6580,2025-11-24,Morning,Scheduled,4
6581,2025-11-24,Afternoon,Scheduled,4
6582,2025-11-24,Night,Scheduled,4
6583,2025-11-24,Morning,Completed,5
6584,2025-11-24,Afternoon,Scheduled,5
6585,2025-11-24,Night,Scheduled,5
6586,2025-11-24,Morning,Scheduled,6
6587,2025-11-24,Afternoon,Completed,6
6588,2025-11-24,Night,Completed,6
6589,2025-11-24,Morning,Completed,7
6590,2025-11-24,Afternoon,Completed,7
6591,2025-11-24,Night,Completed,7
6592,2025-11-24,Morning,Scheduled,8
6593,2025-11-24,Afternoon,Completed,8
6594,2025-11-24,Night,Completed,8
6595,2025-11-24,Morning,Completed,9
6596,2025-11-24,Afternoon,Completed,9
6597,2025-11-24,Night,Completed,9
6598,2025-11-24,Morning,Completed,10
6599,2025-11-24,Afternoon,Completed,10
6600,2025-11-24,Night,Completed,10
6601,2025-11-24,Morning,Completed,11
6602,2025-11-24,Afternoon,Scheduled,11
6603,2025-11-24,Night,Completed,11
6604,2025-11-24,Morning,Completed,12
6605,2025-11-24,Afternoon,Completed,12
6606,2025-11-24,Night,Scheduled,12
6607,2025-11-24,Morning,Completed,13
6608,2025-11-24,Afternoon,Completed,13
6609,2025-11-24,Night,Completed,13
6610,2025-11-24,Morning,Completed,14
6611,2025-11-24,Afternoon,Scheduled,14
6612,2025-11-24,Night,Completed,14
6613,2025-11-24,Morning,Scheduled,15
6614,2025-11-24,Afternoon,Completed,15
6615,2025-11-24,Night,Scheduled,15
6616,2025-11-25,Morning,Completed,1
6617,2025-11-25,Afternoon,Completed,1
6618,2025-11-25,Night,Scheduled,1
6619,2025-11-25,Morning,Completed,2
6620,2025-11-25,Afternoon,Completed,2
6621,2025-11-25,Night,Completed,2
6622,2025-11-25,Morning,Completed,3
6623,2025-11-25,Afternoon,Completed,3
6624,2025-11-25,Night,Completed,3
6625,2025-11-25,Morning,Completed,4
6626,2025-11-25,Afternoon,Completed,4
6627,2025-11-25,Night,Scheduled,4
6628,2025-11-25,Morning,Completed,5
6629,2025-11-25,Afternoon,Completed,5
6630,2025-11-25,Night,Completed,5
6631,2025-11-25,Morning,Scheduled,6
6632,2025-11-25,Afternoon,Scheduled,6
6633,2025-11-25,Night,Completed,6
6634,2025-11-25,Morning,Completed,7
6635,2025-11-25,Afternoon,Scheduled,7
6636,2025-11-25,Night,Scheduled,7
6637,2025-11-25,Morning,Completed,8
6638,2025-11-25,Afternoon,Completed,8
6639,2025-11-25,Night,Completed,8
6640,2025-11-25,Morning,Completed,9
6641,2025-11-25,Afternoon,Completed,9
6642,2025-11-25,Night,Completed,9
6643,2025-11-25,Morning,Completed,10
6644,2025-11-25,Afternoon,Completed,10
6645,2025-11-25,Night,Completed,10
6646,2025-11-25,Morning,Completed,11
6647,2025-11-25,Afternoon,Completed,11
6648,2025-11-25,Night,Completed,11
6649,2025-11-25,Morning,Completed,12
6650,2025-11-25,Afternoon,Completed,12
6651,2025-11-25,Night,Completed,12
6652,2025-11-25,Morning,Completed,13
6653,2025-11-25,Afternoon,Completed,13
6654,2025-11-25,Night,Scheduled,13
6655,2025-11-25,Morning,Completed,14
6656,2025-11-25,Afternoon,Scheduled,14
6657,2025-11-25,Night,Completed,14
6658,2025-11-25,Morning,Completed,15
6659,2025-11-25,Afternoon,Completed,15
6660,2025-11-25,Night,Completed,15
6661,2025-11-26,Morning,Completed,1
6662,2025-11-26,Afternoon,Completed,1
6663,2025-11-26,Night,Completed,1
6664,2025-11-26,Morning,Completed,2
6665,2025-11-26,Afternoon,Scheduled,2
6666,2025-11-26,Night,Completed,2
6667,2025-11-26,Morning,Scheduled,3
6668,2025-11-26,Afternoon,Completed,3
6669,2025-11-26,Night,Completed,3
6670,2025-11-26,Morning,Scheduled,4
6671,2025-11-26,Afternoon,Completed,4
6672,2025-11-26,Night,Completed,4
6673,2025-11-26,Morning,Completed,5
6674,2025-11-26,Afternoon,Completed,5
6675,2025-11-26,Night,Completed,5
6676,2025-11-26,Morning,Scheduled,6
6677,2025-11-26,Afternoon,Scheduled,6
6678,2025-11-26,Night,Scheduled,6
6679,2025-11-26,Morning,Completed,7
6680,2025-11-26,Afternoon,Completed,7
6681,2025-11-26,Night,Scheduled,7
6682,2025-11-26,Morning,Completed,8
6683,2025-11-26,Afternoon,Completed,8
6684,2025-11-26,Night,Scheduled,8
6685,2025-11-26,Morning,Scheduled,9
6686,2025-11-26,Afternoon,Completed,9
6687,2025-11-26,Night,Completed,9
6688,2025-11-26,Morning,Completed,10
6689,2025-11-26,Afternoon,Completed,10
6690,2025-11-26,Night,Completed,10
6691,2025-11-26,Morning,Scheduled,11
6692,2025-11-26,Afternoon,Scheduled,11
6693,2025-11-26,Night,Completed,11
6694,2025-11-26,Morning,Completed,12
6695,2025-11-26,Afternoon,Completed,12
6696,2025-11-26,Night,Completed,12
6697,2025-11-26,Morning,Scheduled,13
6698,2025-11-26,Afternoon,Scheduled,13
6699,2025-11-26,Night,Scheduled,13
6700,2025-11-26,Morning,Completed,14
6701,2025-11-26,Afternoon,Completed,14
6702,2025-11-26,Night,Scheduled,14
6703,2025-11-26,Morning,Scheduled,15
6704,2025-11-26,Afternoon,Scheduled,15
6705,2025-11-26,Night,Scheduled,15
6706,2025-11-27,Morning,Completed,1
6707,2025-11-27,Afternoon,Scheduled,1
6708,2025-11-27,Night,Completed,1
6709,2025-11-27,Morning,Completed,2
6710,2025-11-27,Afternoon,Completed,2
6711,2025-11-27,Night,Completed,2
6712,2025-11-27,Morning,Scheduled,3
6713,2025-11-27,Afternoon,Scheduled,3
6714,2025-11-27,Night,Completed,3
6715,2025-11-27,Morning,Scheduled,4
6716,2025-11-27,Afternoon,Completed,4
6717,2025-11-27,Night,Completed,4
6718,2025-11-27,Morning,Completed,5
6719,2025-11-27,Afternoon,Completed,5
6720,2025-11-27,Night,Scheduled,5
6721,2025-11-27,Morning,Completed,6
6722,2025-11-27,Afternoon,Completed,6
6723,2025-11-27,Night,Completed,6
6724,2025-11-27,Morning,Completed,7
6725,2025-11-27,Afternoon,Scheduled,7
6726,2025-11-27,Night,Completed,7
6727,2025-11-27,Morning,Completed,8
6728,2025-11-27,Afternoon,Scheduled,8
6729,2025-11-27,Night,Scheduled,8
6730,2025-11-27,Morning,Completed,9
6731,2025-11-27,Afternoon,Completed,9
6732,2025-11-27,Night,Completed,9
6733,2025-11-27,Morning,Completed,10
6734,2025-11-27,Afternoon,Completed,10
6735,2025-11-27,Night,Scheduled,10
6736,2025-11-27,Morning,Completed,11
6737,2025-11-27,Afternoon,Completed,11
6738,2025-11-27,Night,Completed,11
6739,2025-11-27,Morning,Scheduled,12
6740,2025-11-27,Afternoon,Completed,12
6741,2025-11-27,Night,Completed,12
6742,2025-11-27,Morning,Completed,13
6743,2025-11-27,Afternoon,Completed,13
6744,2025-11-27,Night,Completed,13
6745,2025-11-27,Morning,Completed,14
6746,2025-11-27,Afternoon,Completed,14
6747,2025-11-27,Night,Scheduled,14
6748,2025-11-27,Morning,Scheduled,15
6749,2025-11-27,Afternoon,Completed,15
6750,2025-11-27,Night,Scheduled,15
6751,2025-11-28,Morning,Completed,1
6752,2025-11-28,Afternoon,Completed,1
6753,2025-11-28,Night,Completed,1
6754,2025-11-28,Morning,Scheduled,2
6755,2025-11-28,Afternoon,Completed,2
6756,2025-11-28,Night,Completed,2
6757,2025-11-28,Morning,Completed,3
6758,2025-11-28,Afternoon,Completed,3
6759,2025-11-28,Night,Completed,3
6760,2025-11-28,Morning,Scheduled,4
6761,2025-11-28,Afternoon,Scheduled,4
6762,2025-11-28,Night,Scheduled,4
6763,2025-11-28,Morning,Completed,5
6764,2025-11-28,Afternoon,Completed,5
6765,2025-11-28,Night,Completed,5
6766,2025-11-28,Morning,Scheduled,6
6767,2025-11-28,Afternoon,Completed,6
6768,2025-11-28,Night,Completed,6
6769,2025-11-28,Morning,Completed,7
6770,2025-11-28,Afternoon,Scheduled,7
6771,2025-11-28,Night,Completed,7
6772,2025-11-28,Morning,Completed,8
6773,2025-11-28,Afternoon,Completed,8
6774,2025-11-28,Night,Completed,8
6775,2025-11-28,Morning,Completed,9
6776,2025-11-28,Afternoon,Scheduled,9
6777,2025-11-28,Night,Completed,9
6778,2025-11-28,Morning,Scheduled,10
6779,2025-11-28,Afternoon,Completed,10
6780,2025-11-28,Night,Completed,10
6781,2025-11-28,Morning,Completed,11
6782,2025-11-28,Afternoon,Completed,11
6783,2025-11-28,Night,Completed,11
6784,2025-11-28,Morning,Completed,12
6785,2025-11-28,Afternoon,Scheduled,12
6786,2025-11-28,Night,Completed,12
6787,2025-11-28,Morning,Scheduled,13
6788,2025-11-28,Afternoon,Scheduled,13
6789,2025-11-28,Night,Completed,13
6790,2025-11-28,Morning,Scheduled,14
6791,2025-11-28,Afternoon,Completed,14
6792,2025-11-28,Night,Completed,14
6793,2025-11-28,Morning,Completed,15
6794,2025-11-28,Afternoon,Scheduled,15
6795,2025-11-28,Night,Completed,15
6796,2025-11-29,Morning,Completed,1
6797,2025-11-29,Afternoon,Completed,1
6798,2025-11-29,Night,Completed,1
6799,2025-11-29,Morning,Completed,2
6800,2025-11-29,Afternoon,Completed,2
6801,2025-11-29,Night,Completed,2
6802,2025-11-29,Morning,Completed,3
6803,2025-11-29,Afternoon,Completed,3
6804,2025-11-29,Night,Completed,3
6805,2025-11-29,Morning,Completed,4
6806,2025-11-29,Afternoon,Completed,4
6807,2025-11-29,Night,Completed,4
6808,2025-11-29,Morning,Completed,5
6809,2025-11-29,Afternoon,Scheduled,5
6810,2025-11-29,Night,Scheduled,5
6811,2025-11-29,Morning,Scheduled,6
6812,2025-11-29,Afternoon,Completed,6
6813,2025-11-29,Night,Completed,6
6814,2025-11-29,Morning,Completed,7
6815,2025-11-29,Afternoon,Completed,7
6816,2025-11-29,Night,Completed,7
6817,2025-11-29,Morning,Completed,8
6818,2025-11-29,Afternoon,Completed,8
6819,2025-11-29,Night,Scheduled,8
6820,2025-11-29,Morning,Scheduled,9
6821,2025-11-29,Afternoon,Completed,9
6822,2025-11-29,Night,Completed,9
6823,2025-11-29,Morning,Completed,10
6824,2025-11-29,Afternoon,Completed,10
6825,2025-11-29,Night,Completed,10
6826,2025-11-29,Morning,Scheduled,11
6827,2025-11-29,Afternoon,Scheduled,11
6828,2025-11-29,Night,Completed,11
6829,2025-11-29,Morning,Completed,12
6830,2025-11-29,Afternoon,Scheduled,12
6831,2025-11-29,Night,Scheduled,12
6832,2025-11-29,Morning,Scheduled,13
6833,2025-11-29,Afternoon,Completed,13
6834,2025-11-29,Night,Completed,13
6835,2025-11-29,Morning,Completed,14
6836,2025-11-29,Afternoon,Completed,14
6837,2025-11-29,Night,Completed,14
6838,2025-11-29,Morning,Completed,15
6839,2025-11-29,Afternoon,Completed,15
6840,2025-11-29,Night,Scheduled,15
6841,2025-11-30,Morning,Completed,1
6842,2025-11-30,Afternoon,Completed,1
6843,2025-11-30,Night,Completed,1
6844,2025-11-30,Morning,Scheduled,2
6845,2025-11-30,Afternoon,Completed,2
6846,2025-11-30,Night,Completed,2
6847,2025-11-30,Morning,Completed,3
6848,2025-11-30,Afternoon,Completed,3
6849,2025-11-30,Night,Completed,3
6850,2025-11-30,Morning,Scheduled,4
6851,2025-11-30,Afternoon,Scheduled,4
6852,2025-11-30,Night,Completed,4
6853,2025-11-30,Morning,Completed,5
6854,2025-11-30,Afternoon,Scheduled,5
6855,2025-11-30,Night,Completed,5
6856,2025-11-30,Morning,Completed,6
6857,2025-11-30,Afternoon,Completed,6
6858,2025-11-30,Night,Completed,6
6859,2025-11-30,Morning,Completed,7
6860,2025-11-30,Afternoon,Scheduled,7
6861,2025-11-30,Night,Completed,7
6862,2025-11-30,Morning,Scheduled,8
6863,2025-11-30,Afternoon,Completed,8
6864,2025-11-30,Night,Scheduled,8
6865,2025-11-30,Morning,Scheduled,9
6866,2025-11-30,Afternoon,Scheduled,9
6867,2025-11-30,Night,Completed,9
6868,2025-11-30,Morning,Completed,10
6869,2025-11-30,Afternoon,Completed,10
6870,2025-11-30,Night,Completed,10
6871,2025-11-30,Morning,Completed,11
6872,2025-11-30,Afternoon,Completed,11
6873,2025-11-30,Night,Scheduled,11
6874,2025-11-30,Morning,Completed,12
6875,2025-11-30,Afternoon,Scheduled,12
6876,2025-11-30,Night,Scheduled,12
6877,2025-11-30,Morning,Completed,13
6878,2025-11-30,Afternoon,Scheduled,13
6879,2025-11-30,Night,Scheduled,13
6880,2025-11-30,Morning,Scheduled,14
6881,2025-11-30,Afternoon,Completed,14
6882,2025-11-30,Night,Completed,14
6883,2025-11-30,Morning,Scheduled,15
6884,2025-11-30,Afternoon,Completed,15
6885,2025-11-30,Night,Completed,15
6886,2025-12-01,Morning,Completed,1
6887,2025-12-01,Afternoon,Completed,1
6888,2025-12-01,Night,Scheduled,1
6889,2025-12-01,Morning,Completed,2
6890,2025-12-01,Afternoon,Scheduled,2
6891,2025-12-01,Night,Completed,2
6892,2025-12-01,Morning,Scheduled,3
6893,2025-12-01,Afternoon,Completed,3
6894,2025-12-01,Night,Completed,3
6895,2025-12-01,Morning,Completed,4
6896,2025-12-01,Afternoon,Completed,4
6897,2025-12-01,Night,Scheduled,4
6898,2025-12-01,Morning,Completed,5
6899,2025-12-01,Afternoon,Completed,5
6900,2025-12-01,Night,Completed,5
6901,2025-12-01,Morning,Scheduled,6
6902,2025-12-01,Afternoon,Completed,6
6903,2025-12-01,Night,Completed,6
6904,2025-12-01,Morning,Completed,7
6905,2025-12-01,Afternoon,Scheduled,7
6906,2025-12-01,Night,Completed,7
6907,2025-12-01,Morning,Scheduled,8
6908,2025-12-01,Afternoon,Scheduled,8
6909,2025-12-01,Night,Scheduled,8
6910,2025-12-01,Morning,Completed,9
6911,2025-12-01,Afternoon,Scheduled,9
6912,2025-12-01,Night,Completed,9
6913,2025-12-01,Morning,Completed,10
6914,2025-12-01,Afternoon,Completed,10
6915,2025-12-01,Night,Scheduled,10
6916,2025-12-01,Morning,Completed,11
6917,2025-12-01,Afternoon,Completed,11
6918,2025-12-01,Night,Completed,11
6919,2025-12-01,Morning,Scheduled,12
6920,2025-12-01,Afternoon,Completed,12
6921,2025-12-01,Night,Completed,12
6922,2025-12-01,Morning,Completed,13
6923,2025-12-01,Afternoon,Scheduled,13
6924,2025-12-01,Night,Completed,13
6925,2025-12-01,Morning,Scheduled,14
6926,2025-12-01,Afternoon,Completed,14
6927,2025-12-01,Night,Completed,14
6928,2025-12-01,Morning,Completed,15
6929,2025-12-01,Afternoon,Completed,15
6930,2025-12-01,Night,Completed,15
6931,2025-12-02,Morning,Completed,1
6932,2025-12-02,Afternoon,Completed,1
6933,2025-12-02,Night,Completed,1
6934,2025-12-02,Morning,Completed,2
6935,2025-12-02,Afternoon,Scheduled,2
6936,2025-12-02,Night,Completed,2
6937,2025-12-02,Morning,Completed,3
6938,2025-12-02,Afternoon,Completed,3
6939,2025-12-02,Night,Completed,3
6940,2025-12-02,Morning,Completed,4
6941,2025-12-02,Afternoon,Completed,4
6942,2025-12-02,Night,Completed,4
6943,2025-12-02,Morning,Completed,5
6944,2025-12-02,Afternoon,Scheduled,5
6945,2025-12-02,Night,Completed,5
6946,2025-12-02,Morning,Completed,6
6947,2025-12-02,Afternoon,Scheduled,6
6948,2025-12-02,Night,Completed,6
6949,2025-12-02,Morning,Completed,7
6950,2025-12-02,Afternoon,Completed,7
6951,2025-12-02,Night,Completed,7
6952,2025-12-02,Morning,Completed,8
6953,2025-12-02,Afternoon,Completed,8
6954,2025-12-02,Night,Completed,8
6955,2025-12-02,Morning,Completed,9
6956,2025-12-02,Afternoon,Completed,9
6957,2025-12-02,Night,Scheduled,9
6958,2025-12-02,Morning,Completed,10
6959,2025-12-02,Afternoon,Completed,10
6960,2025-12-02,Night,Completed,10
6961,2025-12-02,Morning,Scheduled,11
6962,2025-12-02,Afternoon,Completed,11
6963,2025-12-02,Night,Completed,11
6964,2025-12-02,Morning,Scheduled,12
6965,2025-12-02,Afternoon,Completed,12
6966,2025-12-02,Night,Completed,12
6967,2025-12-02,Morning,Completed,13
6968,2025-12-02,Afternoon,Completed,13
6969,2025-12-02,Night,Completed,13
6970,2025-12-02,Morning,Completed,14
6971,2025-12-02,Afternoon,Completed,14
6972,2025-12-02,Night,Completed,14
6973,2025-12-02,Morning,Completed,15
6974,2025-12-02,Afternoon,Completed,15
6975,2025-12-02,Night,Completed,15
6976,2025-12-03,Morning,Completed,1
6977,2025-12-03,Afternoon,Completed,1
6978,2025-12-03,Night,Scheduled,1
6979,2025-12-03,Morning,Scheduled,2
6980,2025-12-03,Afternoon,Completed,2
6981,2025-12-03,Night,Scheduled,2
6982,2025-12-03,Morning,Completed,3
6983,2025-12-03,Afternoon,Completed,3
6984,2025-12-03,Night,Completed,3
6985,2025-12-03,Morning,Scheduled,4
6986,2025-12-03,Afternoon,Completed,4
6987,2025-12-03,Night,Completed,4
6988,2025-12-03,Morning,Completed,5
6989,2025-12-03,Afternoon,Scheduled,5
6990,2025-12-03,Night,Completed,5
6991,2025-12-03,Morning,Completed,6
6992,2025-12-03,Afternoon,Completed,6
6993,2025-12-03,Night,Scheduled,6
6994,2025-12-03,Morning,Completed,7
6995,2025-12-03,Afternoon,Scheduled,7
6996,2025-12-03,Night,Scheduled,7
6997,2025-12-03,Morning,Completed,8
6998,2025-12-03,Afternoon,Completed,8
6999,2025-12-03,Night,Scheduled,8
7000,2025-12-03,Morning,Completed,9
7001,2025-12-03,Afternoon,Completed,9
7002,2025-12-03,Night,Completed,9
7003,2025-12-03,Morning,Completed,10
7004,2025-12-03,Afternoon,Completed,10
7005,2025-12-03,Night,Completed,10
7006,2025-12-03,Morning,Scheduled,11
7007,2025-12-03,Afternoon,Completed,11
7008,2025-12-03,Night,Completed,11
7009,2025-12-03,Morning,Completed,12
7010,2025-12-03,Afternoon,Completed,12
7011,2025-12-03,Night,Completed,12
7012,2025-12-03,Morning,Completed,13
7013,2025-12-03,Afternoon,Completed,13
7014,2025-12-03,Night,Completed,13
7015,2025-12-03,Morning,Scheduled,14
7016,2025-12-03,Afternoon,Completed,14
7017,2025-12-03,Night,Scheduled,14
7018,2025-12-03,Morning,Scheduled,15
7019,2025-12-03,Afternoon,Completed,15
7020,2025-12-03,Night,Completed,15
7021,2025-12-04,Morning,Completed,1
7022,2025-12-04,Afternoon,Scheduled,1
7023,2025-12-04,Night,Completed,1
7024,2025-12-04,Morning,Scheduled,2
7025,2025-12-04,Afternoon,Completed,2
7026,2025-12-04,Night,Scheduled,2
7027,2025-12-04,Morning,Completed,3
7028,2025-12-04,Afternoon,Completed,3
7029,2025-12-04,Night,Completed,3
7030,2025-12-04,Morning,Scheduled,4
7031,2025-12-04,Afternoon,Completed,4
7032,2025-12-04,Night,Completed,4
7033,2025-12-04,Morning,Completed,5
7034,2025-12-04,Afternoon,Completed,5
7035,2025-12-04,Night,Scheduled,5
7036,2025-12-04,Morning,Completed,6
7037,2025-12-04,Afternoon,Scheduled,6
7038,2025-12-04,Night,Completed,6
7039,2025-12-04,Morning,Completed,7
7040,2025-12-04,Afternoon,Scheduled,7
7041,2025-12-04,Night,Completed,7
7042,2025-12-04,Morning,Completed,8
7043,2025-12-04,Afternoon,Completed,8
7044,2025-12-04,Night,Scheduled,8
7045,2025-12-04,Morning,Completed,9
7046,2025-12-04,Afternoon,Scheduled,9
7047,2025-12-04,Night,Scheduled,9
7048,2025-12-04,Morning,Completed,10
7049,2025-12-04,Afternoon,Completed,10
7050,2025-12-04,Night,Scheduled,10
7051,2025-12-04,Morning,Scheduled,11
7052,2025-12-04,Afternoon,Completed,11
7053,2025-12-04,Night,Completed,11
7054,2025-12-04,Morning,Completed,12
7055,2025-12-04,Afternoon,Completed,12
7056,2025-12-04,Night,Scheduled,12
7057,2025-12-04,Morning,Completed,13
7058,2025-12-04,Afternoon,Scheduled,13
7059,2025-12-04,Night,Completed,13
7060,2025-12-04,Morning,Completed,14
7061,2025-12-04,Afternoon,Completed,14
7062,2025-12-04,Night,Scheduled,14
7063,2025-12-04,Morning,Scheduled,15
7064,2025-12-04,Afternoon,Completed,15
7065,2025-12-04,Night,Scheduled,15
7066,2025-12-05,Morning,Completed,1
7067,2025-12-05,Afternoon,Scheduled,1
7068,2025-12-05,Night,Scheduled,1
7069,2025-12-05,Morning,Scheduled,2
7070,2025-12-05,Afternoon,Completed,2
7071,2025-12-05,Night,Completed,2
7072,2025-12-05,Morning,Completed,3
7073,2025-12-05,Afternoon,Completed,3
7074,2025-12-05,Night,Completed,3
7075,2025-12-05,Morning,Completed,4
7076,2025-12-05,Afternoon,Completed,4
7077,2025-12-05,Night,Completed,4
7078,2025-12-05,Morning,Completed,5
7079,2025-12-05,Afternoon,Completed,5
7080,2025-12-05,Night,Scheduled,5
7081,2025-12-05,Morning,Scheduled,6
7082,2025-12-05,Afternoon,Completed,6
7083,2025-12-05,Night,Completed,6
7084,2025-12-05,Morning,Completed,7
7085,2025-12-05,Afternoon,Scheduled,7
7086,2025-12-05,Night,Completed,7
7087,2025-12-05,Morning,Completed,8
7088,2025-12-05,Afternoon,Completed,8
7089,2025-12-05,Night,Completed,8
7090,2025-12-05,Morning,Scheduled,9
7091,2025-12-05,Afternoon,Scheduled,9
7092,2025-12-05,Night,Scheduled,9
7093,2025-12-05,Morning,Completed,10
7094,2025-12-05,Afternoon,Scheduled,10
7095,2025-12-05,Night,Completed,10
7096,2025-12-05,Morning,Completed,11
7097,2025-12-05,Afternoon,Scheduled,11
7098,2025-12-05,Night,Scheduled,11
7099,2025-12-05,Morning,Scheduled,12
7100,2025-12-05,Afternoon,Completed,12
7101,2025-12-05,Night,Completed,12
7102,2025-12-05,Morning,Scheduled,13
7103,2025-12-05,Afternoon,Scheduled,13
7104,2025-12-05,Night,Completed,13
7105,2025-12-05,Morning,Completed,14
7106,2025-12-05,Afternoon,Completed,14
7107,2025-12-05,Night,Completed,14
7108,2025-12-05,Morning,Completed,15
7109,2025-12-05,Afternoon,Scheduled,15
7110,2025-12-05,Night,Completed,15
7111,2025-12-06,Morning,Completed,1
7112,2025-12-06,Afternoon,Scheduled,1
7113,2025-12-06,Night,Completed,1
7114,2025-12-06,Morning,Completed,2
7115,2025-12-06,Afternoon,Scheduled,2
7116,2025-12-06,Night,Completed,2
7117,2025-12-06,Morning,Scheduled,3
7118,2025-12-06,Afternoon,Completed,3
7119,2025-12-06,Night,Completed,3
7120,2025-12-06,Morning,Completed,4
7121,2025-12-06,Afternoon,Scheduled,4
7122,2025-12-06,Night,Scheduled,4
7123,2025-12-06,Morning,Completed,5
7124,2025-12-06,Afternoon,Scheduled,5
7125,2025-12-06,Night,Completed,5
7126,2025-12-06,Morning,Completed,6
7127,2025-12-06,Afternoon,Completed,6
7128,2025-12-06,Night,Completed,6
7129,2025-12-06,Morning,Scheduled,7
