+-----------------+------------+--------------+-------------+---------------------------+-------------+
| department_name | date       | shift        | staff_type  | role                      | staff_count |
| Kardiologiko    | 2026-05-16 | πρωινή       | Ιατρός      | Anesthesiology            |           1 |
| Kardiologiko    | 2026-05-16 | πρωινή       | Διοικητικός | Υπεύθυνος Προμηθειών      |           1 |
| Kardiologiko    | 2026-05-16 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Kardiologiko    | 2026-05-16 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Kardiologiko    | 2026-05-16 | πρωινή       | Διοικητικός | Αρχειοθέτης               |           1 |
| Kardiologiko    | 2026-05-16 | πρωινή       | Ιατρός      | Internal Medicine         |           1 |
| Kardiologiko    | 2026-05-16 | πρωινή       | Ιατρός      | Pediatrics                |           1 |
| Kardiologiko    | 2026-05-16 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Nefrologiko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Nefrologiko     | 2026-05-16 | απογευματινή | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Nefrologiko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Nefrologiko     | 2026-05-16 | απογευματινή | Ιατρός      | Obstetrics and Gynecology |           1 |
| Nefrologiko     | 2026-05-16 | απογευματινή | Διοικητικός | Ρεσεψιονίστ               |           1 |
| Nefrologiko     | 2026-05-16 | απογευματινή | Ιατρός      | Surgery                   |           1 |
| Nefrologiko     | 2026-05-16 | απογευματινή | Ιατρός      | Psychiatry                |           1 |
| Nefrologiko     | 2026-05-16 | νυχτερινή    | Διοικητικός | Ρεσεψιονίστ               |           1 |
| Nefrologiko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Nefrologiko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           4 |
| Nefrologiko     | 2026-05-16 | νυχτερινή    | Διοικητικός | Γραμματέας                |           1 |
| Nefrologiko     | 2026-05-16 | νυχτερινή    | Ιατρός      | Pediatrics                |           1 |
| Nefrologiko     | 2026-05-16 | νυχτερινή    | Ιατρός      | Obstetrics and Gynecology |           1 |
| Nefrologiko     | 2026-05-16 | νυχτερινή    | Ιατρός      | General Practice          |           1 |
| Nefrologiko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           3 |
| Nefrologiko     | 2026-05-16 | πρωινή       | Ιατρός      | Oncology                  |           1 |
| Nefrologiko     | 2026-05-16 | πρωινή       | Διοικητικός | Υπάλληλος IT              |           1 |
| Nefrologiko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Nefrologiko     | 2026-05-16 | πρωινή       | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Nefrologiko     | 2026-05-16 | πρωινή       | Ιατρός      | Urology                   |           1 |
| Nefrologiko     | 2026-05-16 | πρωινή       | Ιατρός      | Neurology                 |           1 |
| Neurologiko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           5 |
| Neurologiko     | 2026-05-16 | απογευματινή | Διοικητικός | Λογιστής                  |           1 |
| Neurologiko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Neurologiko     | 2026-05-16 | απογευματινή | Ιατρός      | Emergency Medicine        |           1 |
| Neurologiko     | 2026-05-16 | απογευματινή | Ιατρός      | Neurology                 |           1 |
| Neurologiko     | 2026-05-16 | απογευματινή | Ιατρός      | Anesthesiology            |           1 |
| Neurologiko     | 2026-05-16 | απογευματινή | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Neurologiko     | 2026-05-16 | νυχτερινή    | Ιατρός      | Surgery                   |           1 |
| Neurologiko     | 2026-05-16 | νυχτερινή    | Ιατρός      | Oncology                  |           2 |
| Neurologiko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Neurologiko     | 2026-05-16 | νυχτερινή    | Διοικητικός | Γραμματέας                |           1 |
| Neurologiko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Neurologiko     | 2026-05-16 | νυχτερινή    | Διοικητικός | Λογιστής                  |           1 |
| Neurologiko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Neurologiko     | 2026-05-16 | πρωινή       | Διοικητικός | Υπεύθυνος Προμηθειών      |           1 |
| Neurologiko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Neurologiko     | 2026-05-16 | πρωινή       | Ιατρός      | Cardiology                |           1 |
| Neurologiko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Neurologiko     | 2026-05-16 | πρωινή       | Διοικητικός | Υπάλληλος IT              |           1 |
| Neurologiko     | 2026-05-16 | πρωινή       | Ιατρός      | Anesthesiology            |           2 |
| Ogkologiko      | 2026-05-16 | απογευματινή | Ιατρός      | Pediatrics                |           1 |
| Ogkologiko      | 2026-05-16 | απογευματινή | Ιατρός      | Emergency Medicine        |           1 |
| Ogkologiko      | 2026-05-16 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Ogkologiko      | 2026-05-16 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Ogkologiko      | 2026-05-16 | απογευματινή | Διοικητικός | Γραμματέας                |           1 |
| Ogkologiko      | 2026-05-16 | απογευματινή | Διοικητικός | Αρχειοθέτης               |           1 |
| Ogkologiko      | 2026-05-16 | απογευματινή | Ιατρός      | Urology                   |           1 |
| Ogkologiko      | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Ogkologiko      | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Ogkologiko      | 2026-05-16 | νυχτερινή    | Ιατρός      | Oncology                  |           1 |
| Ogkologiko      | 2026-05-16 | νυχτερινή    | Διοικητικός | Λογιστής                  |           1 |
| Ogkologiko      | 2026-05-16 | νυχτερινή    | Διοικητικός | Γραμματέας                |           1 |
| Ogkologiko      | 2026-05-16 | νυχτερινή    | Ιατρός      | Psychiatry                |           2 |
| Ogkologiko      | 2026-05-16 | πρωινή       | Ιατρός      | Internal Medicine         |           1 |
| Ogkologiko      | 2026-05-16 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Ogkologiko      | 2026-05-16 | πρωινή       | Διοικητικός | Γραμματέας                |           1 |
| Ogkologiko      | 2026-05-16 | πρωινή       | Ιατρός      | Orthopedics               |           1 |
| Ogkologiko      | 2026-05-16 | πρωινή       | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Ogkologiko      | 2026-05-16 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Ogkologiko      | 2026-05-16 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Ogkologiko      | 2026-05-16 | πρωινή       | Ιατρός      | Dermatology               |           1 |
| Orthopediko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Orthopediko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Orthopediko     | 2026-05-16 | απογευματινή | Ιατρός      | Internal Medicine         |           1 |
| Orthopediko     | 2026-05-16 | απογευματινή | Ιατρός      | Anesthesiology            |           2 |
| Orthopediko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Orthopediko     | 2026-05-16 | απογευματινή | Διοικητικός | Ρεσεψιονίστ               |           2 |
| Orthopediko     | 2026-05-16 | νυχτερινή    | Διοικητικός | Ρεσεψιονίστ               |           1 |
| Orthopediko     | 2026-05-16 | νυχτερινή    | Ιατρός      | Pediatrics                |           1 |
| Orthopediko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Orthopediko     | 2026-05-16 | νυχτερινή    | Διοικητικός | Υπάλληλος IT              |           1 |
| Orthopediko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Orthopediko     | 2026-05-16 | νυχτερινή    | Ιατρός      | General Practice          |           1 |
| Orthopediko     | 2026-05-16 | νυχτερινή    | Ιατρός      | Anesthesiology            |           1 |
| Orthopediko     | 2026-05-16 | πρωινή       | Ιατρός      | Radiology                 |           1 |
| Orthopediko     | 2026-05-16 | πρωινή       | Διοικητικός | Γραμματέας                |           1 |
| Orthopediko     | 2026-05-16 | πρωινή       | Ιατρός      | Anesthesiology            |           1 |
| Orthopediko     | 2026-05-16 | πρωινή       | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Orthopediko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Orthopediko     | 2026-05-16 | πρωινή       | Ιατρός      | Internal Medicine         |           1 |
| Orthopediko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Orthopediko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Ourologiko      | 2026-05-16 | απογευματινή | Διοικητικός | Υπεύθυνος Προμηθειών      |           2 |
| Ourologiko      | 2026-05-16 | απογευματινή | Ιατρός      | Cardiology                |           1 |
| Ourologiko      | 2026-05-16 | απογευματινή | Ιατρός      | Obstetrics and Gynecology |           2 |
| Ourologiko      | 2026-05-16 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           6 |
| Ourologiko      | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Ourologiko      | 2026-05-16 | νυχτερινή    | Ιατρός      | Oncology                  |           1 |
| Ourologiko      | 2026-05-16 | νυχτερινή    | Ιατρός      | Pediatrics                |           1 |
| Ourologiko      | 2026-05-16 | νυχτερινή    | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Ourologiko      | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           1 |
| Ourologiko      | 2026-05-16 | νυχτερινή    | Διοικητικός | Υπάλληλος IT              |           1 |
| Ourologiko      | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           4 |
| Ourologiko      | 2026-05-16 | νυχτερινή    | Ιατρός      | Orthopedics               |           1 |
| Ourologiko      | 2026-05-16 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Ourologiko      | 2026-05-16 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Ourologiko      | 2026-05-16 | πρωινή       | Ιατρός      | Emergency Medicine        |           1 |
| Ourologiko      | 2026-05-16 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Ourologiko      | 2026-05-16 | πρωινή       | Ιατρός      | Dermatology               |           1 |
| Ourologiko      | 2026-05-16 | πρωινή       | Ιατρός      | Urology                   |           1 |
| Ourologiko      | 2026-05-16 | πρωινή       | Διοικητικός | Γραμματέας                |           1 |
| Ourologiko      | 2026-05-16 | πρωινή       | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Paidiatriko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Paidiatriko     | 2026-05-16 | απογευματινή | Ιατρός      | Surgery                   |           1 |
| Paidiatriko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Paidiatriko     | 2026-05-16 | απογευματινή | Ιατρός      | Orthopedics               |           2 |
| Paidiatriko     | 2026-05-16 | απογευματινή | Διοικητικός | Αρχειοθέτης               |           1 |
| Paidiatriko     | 2026-05-16 | απογευματινή | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Paidiatriko     | 2026-05-16 | νυχτερινή    | Ιατρός      | Neurology                 |           1 |
| Paidiatriko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Paidiatriko     | 2026-05-16 | νυχτερινή    | Ιατρός      | Dermatology               |           1 |
| Paidiatriko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Paidiatriko     | 2026-05-16 | νυχτερινή    | Ιατρός      | General Practice          |           1 |
| Paidiatriko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Paidiatriko     | 2026-05-16 | νυχτερινή    | Διοικητικός | Υπεύθυνος Προμηθειών      |           1 |
| Paidiatriko     | 2026-05-16 | νυχτερινή    | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Paidiatriko     | 2026-05-16 | πρωινή       | Διοικητικός | Λογιστής                  |           1 |
| Paidiatriko     | 2026-05-16 | πρωινή       | Διοικητικός | Υπάλληλος IT              |           1 |
| Paidiatriko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Paidiatriko     | 2026-05-16 | πρωινή       | Ιατρός      | Orthopedics               |           1 |
| Paidiatriko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Paidiatriko     | 2026-05-16 | πρωινή       | Ιατρός      | Oncology                  |           1 |
| Paidiatriko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Paidiatriko     | 2026-05-16 | πρωινή       | Ιατρός      | Anesthesiology            |           1 |
| Pathologiko     | 2026-05-16 | απογευματινή | Ιατρός      | Surgery                   |           1 |
| Pathologiko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Pathologiko     | 2026-05-16 | απογευματινή | Ιατρός      | Orthopedics               |           1 |
| Pathologiko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Pathologiko     | 2026-05-16 | απογευματινή | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Pathologiko     | 2026-05-16 | απογευματινή | Διοικητικός | Αρχειοθέτης               |           1 |
| Pathologiko     | 2026-05-16 | απογευματινή | Ιατρός      | Internal Medicine         |           1 |
| Pathologiko     | 2026-05-16 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Pathologiko     | 2026-05-16 | νυχτερινή    | Διοικητικός | Γραμματέας                |           1 |
| Pathologiko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Pathologiko     | 2026-05-16 | νυχτερινή    | Ιατρός      | Neurology                 |           1 |
| Pathologiko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Pathologiko     | 2026-05-16 | νυχτερινή    | Ιατρός      | Orthopedics               |           1 |
| Pathologiko     | 2026-05-16 | νυχτερινή    | Διοικητικός | Υπεύθυνος Προμηθειών      |           1 |
| Pathologiko     | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Pathologiko     | 2026-05-16 | νυχτερινή    | Ιατρός      | Cardiology                |           1 |
| Pathologiko     | 2026-05-16 | πρωινή       | Ιατρός      | Psychiatry                |           1 |
| Pathologiko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Pathologiko     | 2026-05-16 | πρωινή       | Διοικητικός | Γραμματέας                |           1 |
| Pathologiko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Pathologiko     | 2026-05-16 | πρωινή       | Ιατρός      | Dermatology               |           1 |
| Pathologiko     | 2026-05-16 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Pathologiko     | 2026-05-16 | πρωινή       | Διοικητικός | Υπεύθυνος Προμηθειών      |           1 |
| Pathologiko     | 2026-05-16 | πρωινή       | Ιατρός      | Pediatrics                |           1 |
| Pnevmonologiko  | 2026-05-16 | απογευματινή | Ιατρός      | Pediatrics                |           1 |
| Pnevmonologiko  | 2026-05-16 | απογευματινή | Ιατρός      | Anesthesiology            |           2 |
| Pnevmonologiko  | 2026-05-16 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Pnevmonologiko  | 2026-05-16 | απογευματινή | Διοικητικός | Υπεύθυνος Προμηθειών      |           1 |
| Pnevmonologiko  | 2026-05-16 | απογευματινή | Διοικητικός | Λογιστής                  |           1 |
| Pnevmonologiko  | 2026-05-16 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Pnevmonologiko  | 2026-05-16 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Pnevmonologiko  | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Pnevmonologiko  | 2026-05-16 | νυχτερινή    | Ιατρός      | General Practice          |           1 |
| Pnevmonologiko  | 2026-05-16 | νυχτερινή    | Ιατρός      | Cardiology                |           1 |
| Pnevmonologiko  | 2026-05-16 | νυχτερινή    | Ιατρός      | Psychiatry                |           1 |
| Pnevmonologiko  | 2026-05-16 | νυχτερινή    | Διοικητικός | Ρεσεψιονίστ               |           1 |
| Pnevmonologiko  | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Pnevmonologiko  | 2026-05-16 | νυχτερινή    | Διοικητικός | Υπάλληλος IT              |           1 |
| Pnevmonologiko  | 2026-05-16 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Pnevmonologiko  | 2026-05-16 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Pnevmonologiko  | 2026-05-16 | πρωινή       | Ιατρός      | Anesthesiology            |           1 |
| Pnevmonologiko  | 2026-05-16 | πρωινή       | Ιατρός      | Urology                   |           1 |
| Pnevmonologiko  | 2026-05-16 | πρωινή       | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Pnevmonologiko  | 2026-05-16 | πρωινή       | Διοικητικός | Γραμματέας                |           1 |
| Pnevmonologiko  | 2026-05-16 | πρωινή       | Ιατρός      | Emergency Medicine        |           1 |
| Psychiatriko    | 2026-05-16 | απογευματινή | Ιατρός      | Anesthesiology            |           1 |
| Psychiatriko    | 2026-05-16 | απογευματινή | Ιατρός      | Pediatrics                |           1 |
| Psychiatriko    | 2026-05-16 | απογευματινή | Ιατρός      | Oncology                  |           1 |
| Psychiatriko    | 2026-05-16 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Psychiatriko    | 2026-05-16 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Psychiatriko    | 2026-05-16 | απογευματινή | Διοικητικός | Αρχειοθέτης               |           1 |
| Psychiatriko    | 2026-05-16 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Psychiatriko    | 2026-05-16 | απογευματινή | Διοικητικός | Λογιστής                  |           1 |
| Psychiatriko    | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Psychiatriko    | 2026-05-16 | νυχτερινή    | Ιατρός      | Surgery                   |           2 |
| Psychiatriko    | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Psychiatriko    | 2026-05-16 | νυχτερινή    | Διοικητικός | Γραμματέας                |           1 |
| Psychiatriko    | 2026-05-16 | νυχτερινή    | Διοικητικός | Υπεύθυνος Προμηθειών      |           1 |
| Psychiatriko    | 2026-05-16 | νυχτερινή    | Ιατρός      | Emergency Medicine        |           1 |
| Psychiatriko    | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Psychiatriko    | 2026-05-16 | πρωινή       | Ιατρός      | Radiology                 |           1 |
| Psychiatriko    | 2026-05-16 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Psychiatriko    | 2026-05-16 | πρωινή       | Ιατρός      | Psychiatry                |           1 |
| Psychiatriko    | 2026-05-16 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Psychiatriko    | 2026-05-16 | πρωινή       | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Psychiatriko    | 2026-05-16 | πρωινή       | Διοικητικός | Υπάλληλος IT              |           1 |
| Psychiatriko    | 2026-05-16 | πρωινή       | Ιατρός      | Dermatology               |           1 |
| Revmatologiko   | 2026-05-16 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Revmatologiko   | 2026-05-16 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Revmatologiko   | 2026-05-16 | απογευματινή | Ιατρός      | Surgery                   |           1 |
| Revmatologiko   | 2026-05-16 | απογευματινή | Ιατρός      | Emergency Medicine        |           1 |
| Revmatologiko   | 2026-05-16 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Revmatologiko   | 2026-05-16 | απογευματινή | Διοικητικός | Γραμματέας                |           1 |
| Revmatologiko   | 2026-05-16 | απογευματινή | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Revmatologiko   | 2026-05-16 | απογευματινή | Ιατρός      | Psychiatry                |           1 |
| Revmatologiko   | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Revmatologiko   | 2026-05-16 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Revmatologiko   | 2026-05-16 | νυχτερινή    | Διοικητικός | Γραμματέας Τμήματος       |           2 |
| Revmatologiko   | 2026-05-16 | νυχτερινή    | Ιατρός      | Dermatology               |           2 |
| Revmatologiko   | 2026-05-16 | νυχτερινή    | Ιατρός      | Internal Medicine         |           1 |
| Revmatologiko   | 2026-05-16 | πρωινή       | Διοικητικός | Λογιστής                  |           2 |
| Revmatologiko   | 2026-05-16 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Revmatologiko   | 2026-05-16 | πρωινή       | Ιατρός      | Emergency Medicine        |           1 |
| Revmatologiko   | 2026-05-16 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Revmatologiko   | 2026-05-16 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Revmatologiko   | 2026-05-16 | πρωινή       | Ιατρός      | Surgery                   |           1 |
| Revmatologiko   | 2026-05-16 | πρωινή       | Ιατρός      | Internal Medicine         |           1 |
| Aimatologiko    | 2026-05-17 | απογευματινή | Διοικητικός | Λογιστής                  |           1 |
| Aimatologiko    | 2026-05-17 | απογευματινή | Ιατρός      | Oncology                  |           1 |
| Aimatologiko    | 2026-05-17 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Aimatologiko    | 2026-05-17 | απογευματινή | Ιατρός      | Dermatology               |           2 |
| Aimatologiko    | 2026-05-17 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           5 |
| Aimatologiko    | 2026-05-17 | απογευματινή | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Aimatologiko    | 2026-05-17 | νυχτερινή    | Ιατρός      | Oncology                  |           1 |
| Aimatologiko    | 2026-05-17 | νυχτερινή    | Ιατρός      | Radiology                 |           1 |
| Aimatologiko    | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Aimatologiko    | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Aimatologiko    | 2026-05-17 | νυχτερινή    | Ιατρός      | Internal Medicine         |           1 |
| Aimatologiko    | 2026-05-17 | νυχτερινή    | Διοικητικός | Λογιστής                  |           1 |
| Aimatologiko    | 2026-05-17 | νυχτερινή    | Διοικητικός | Ρεσεψιονίστ               |           1 |
| Aimatologiko    | 2026-05-17 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Aimatologiko    | 2026-05-17 | πρωινή       | Ιατρός      | Radiology                 |           1 |
| Aimatologiko    | 2026-05-17 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Aimatologiko    | 2026-05-17 | πρωινή       | Διοικητικός | Λογιστής                  |           1 |
| Aimatologiko    | 2026-05-17 | πρωινή       | Διοικητικός | Γραμματέας                |           1 |
| Aimatologiko    | 2026-05-17 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Aimatologiko    | 2026-05-17 | πρωινή       | Ιατρός      | Psychiatry                |           2 |
| Cheirourgiko    | 2026-05-17 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Cheirourgiko    | 2026-05-17 | απογευματινή | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Cheirourgiko    | 2026-05-17 | απογευματινή | Διοικητικός | Υπάλληλος IT              |           1 |
| Cheirourgiko    | 2026-05-17 | απογευματινή | Ιατρός      | Radiology                 |           1 |
| Cheirourgiko    | 2026-05-17 | απογευματινή | Ιατρός      | Emergency Medicine        |           1 |
| Cheirourgiko    | 2026-05-17 | απογευματινή | Ιατρός      | Anesthesiology            |           1 |
| Cheirourgiko    | 2026-05-17 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Cheirourgiko    | 2026-05-17 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Cheirourgiko    | 2026-05-17 | νυχτερινή    | Διοικητικός | Λογιστής                  |           1 |
| Cheirourgiko    | 2026-05-17 | νυχτερινή    | Διοικητικός | Γραμματέας                |           1 |
| Cheirourgiko    | 2026-05-17 | νυχτερινή    | Ιατρός      | Anesthesiology            |           1 |
| Cheirourgiko    | 2026-05-17 | νυχτερινή    | Ιατρός      | Obstetrics and Gynecology |           1 |
| Cheirourgiko    | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Cheirourgiko    | 2026-05-17 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Cheirourgiko    | 2026-05-17 | νυχτερινή    | Ιατρός      | Surgery                   |           1 |
| Cheirourgiko    | 2026-05-17 | πρωινή       | Ιατρός      | General Practice          |           1 |
| Cheirourgiko    | 2026-05-17 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Cheirourgiko    | 2026-05-17 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Cheirourgiko    | 2026-05-17 | πρωινή       | Διοικητικός | Γραμματέας                |           1 |
| Cheirourgiko    | 2026-05-17 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Cheirourgiko    | 2026-05-17 | πρωινή       | Ιατρός      | Cardiology                |           2 |
| Cheirourgiko    | 2026-05-17 | πρωινή       | Διοικητικός | Υπεύθυνος Προμηθειών      |           1 |
| Dermatologiko   | 2026-05-17 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Dermatologiko   | 2026-05-17 | απογευματινή | Διοικητικός | Γραμματέας                |           1 |
| Dermatologiko   | 2026-05-17 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           4 |
| Dermatologiko   | 2026-05-17 | απογευματινή | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Dermatologiko   | 2026-05-17 | απογευματινή | Ιατρός      | Psychiatry                |           1 |
| Dermatologiko   | 2026-05-17 | απογευματινή | Ιατρός      | General Practice          |           1 |
| Dermatologiko   | 2026-05-17 | απογευματινή | Ιατρός      | Orthopedics               |           1 |
