product_id,substance_name
2328,Ketotifen Hydrogen Fumarate
2329,Hyoscyamus Oil
2330,Neomycin
2330,Nystatin
2330,Triamcinolone Acetonide
2331,Levetiracetam
2332,Betaxolol Hydrochloride
2333,Rivastigmine
2334,Ebastine
2335,Ebastine
2336,Ebastine
2337,Quetiapine
2338,Ketotifen
2339,Zinc Chloride
2339,Potassium Iodide
2339,Sodium Selenite
2339,Copper Chloride Dihydrate
2339,Manganese Chloride Tetrahydrate
2340,Mesalazine
2341,Timolol
2341,Travoprost
2342,Clarithromycin
2343,Clarithromycin
2344,Clarithromycin
2345,Clarithromycin
2346,Clarithromycin
2347,Clarithromycin
2348,Clarithromycin
2349,Clarithromycin
2350,Clarithromycin
2351,Bosentan
2352,Potassium Hydrogen Carbonate
2352,Betaine Hydrochloride
2353,Sodium Phosphate Dibasic Heptahydrate
2353,Sodium Dihydrogen Phosphate Monohydrate
2354,Dimetindene Maleate
2355,Colistimethate Sodium
2356,Colistimethate Sodium
2357,Triamcinolone Acetonide
2357,Salicylic Acid
2358,Pregabalin
2359,Ambroxol Hydrochloride
2360,Antithrombin Iii
2361,Simvastatin
2362,Simvastatin
2363,Simvastatin
2364,Levocarnitine
2365,Ciprofloxacin
2366,Ciprofloxacin Hydrochloride Monohydrate
2367,Ciprofloxacin Lactate
2368,Ranolazine
2369,Pefloxacin Mesilate
2370,Chlormadinone Acetate
2370,Ethinylestradiol
2371,Isoprenaline Hydrochloride
2372,Lacidipine
2373,Lacosamide
2374,Lacosamide
2375,Lacosamide
2376,Lacosamide
2377,Lacosamide
2378,Ticagrelor
2379,Potassium Chloride
2379,Sodium Chloride
2379,Calcium Chloride Dihydrate
2379,Sodium Lactate
2380,Potassium Chloride
2380,Sodium Chloride
2380,Calcium Chloride Dihydrate
2380,Sodium Lactate
2381,Potassium Chloride
2381,Sodium Chloride
2381,Calcium Chloride Dihydrate
2381,Sodium Lactate
2382,Sodium Lactate Solution
2382,Potassium Chloride
2382,Sodium Chloride
2382,Calcium Chloride Dihydrate
2383,Potassium Chloride
2383,Sodium Chloride
2383,Calcium Chloride Dihydrate
2383,Sodium Lactate
2384,Potassium Chloride
2384,Sodium Chloride
2384,Calcium Chloride Dihydrate
2384,Sodium Lactate
2385,Ciprofloxacin
2386,Ciprofloxacin Hydrochloride Monohydrate
2387,Fluoxetine
2388,Fluoxetine
2389,Dimethyl Fumarate
2390,Tadalafil
2391,Tioconazole
2392,Carbomer 980
2393,Nimesulide
2394,Atorvastatin
2395,Lamotrigine
2396,Terbinafine
2397,Terbinafine Hydrochloride
2398,Terbinafine
2399,Terbinafine
2400,Lamotrigine
2401,Buspirone Hydrochloride
2402,Lansoprazole
2403,Omeprazole
2404,Amikacin Sulfate
2405,Lanreotide
2406,Lansoprazole
2407,Olanzapine
2408,Lansoprazole
2409,Olanzapine
2410,Olanzapine
2411,Omeprazole
2412,Lansoprazole
2413,Lansoprazole
2414,Clarithromycin
2415,Clarithromycin
2416,Clopidogrel
2417,Rivastigmine
2418,Furosemide
2419,Furosemide Sodium
2420,Timolol Maleate
2420,Latanoprost
2421,Latanoprost
2422,Latanoprost
2423,Latanoprost
2424,Latanoprost
2425,Latanoprost
2426,Latanoprost
2427,Timolol Maleate
2427,Latanoprost
2428,Lurasidone
2429,Loratadine
2430,Atorvastatin
2431,Desogestrel
2431,Ethinylestradiol
2432,Olanzapine
2433,Ranolazine
2434,Colecalciferol
2435,Colecalciferol
2436,Levocarnitine Tartrate
2437,Buspirone Hydrochloride
2438,Alendronate Sodium Trihydrate
2439,Leflunomide
2440,Leflunomide
2441,Iron Protein Succinylate
2442,Iron Protein Succinylate
2442,Calcium Folinate Hydrate
2443,Nimesulide
2444,Ceftazidime
2445,Lenalidomide
2446,Lenalidomide
2447,Lenalidomide
2448,Lenalidomide
2449,Lenalidomide
2450,Lenalidomide
2451,Lenalidomide
2452,Lenalidomide
2453,Lenalidomide
2454,Omeprazole
2455,Timolol
2455,Bimatoprost
2456,Lenvatinib
2457,Estradiol Hemihydrate
2458,Letrozole
2459,Clozapine
2460,Simvastatin
2461,Lercanidipine Hydrochloride
2462,Enalapril Maleate
2462,Lercanidipine Hydrochloride
2463,Lisinopril Anhydrous
2464,Levetiracetam
2465,Letrozole
2466,Letrozole
2467,Letrozole
2468,Letrozole
2469,Botulinum Toxin Type A
2470,Cefotaxime Sodium
2471,Cefotaxime
2472,Mequinol
2473,Calcium Folinate Pentahydrate
2474,Leuprorelin Acetate
2475,Leuprorelin
2476,Cladribine
2477,Levetiracetam
2478,Levetiracetam
2479,Levothyroxine Sodium
2480,Levocetirizine Dihydrochloride
2481,Entacapone
2481,Levodopa
2481,Carbidopa Monohydrate
2482,Entacapone
2482,Levodopa
2482,Carbidopa Monohydrate
2483,Levofloxacin Hemihydrate
2484,Levofloxacin
2485,Levofloxacin
2486,Levofloxacin Hemihydrate
2487,Levofloxacin Hemihydrate
2488,Levofloxacin
2489,Levonorgestrel
2490,Levofloxacin
2491,Levosimendan
2492,Levodropropizine
2493,Levofloxacin Hemihydrate
2494,Levofloxacin Hemihydrate
2495,Levofloxacin Hemihydrate
2496,Omeprazole
2497,Bromazepam
2498,Brinzolamide
2498,Brimonidine Tartrate
2499,Lipidosterolic Extract Of Serenoa Repens
2500,Cytisinicline
2501,Chlordiazepoxide
2501,Clidinium Bromide
2502,Buprenorphine
2502,Naloxone
2503,Eplerenone
2504,Sulfametrole
2504,Trimethoprim
2505,Fluocinonide
2506,Fluorescein Sodium
2506,Lidocaine Hydrochloride
2507,Tadalafil
2508,Linagliptin
2509,Epinephrine
2509,Lidocaine Hydrochloride
2510,Acetylcysteine
2511,Ciprofloxacin
2512,Alendronate Sodium Trihydrate
2513,Linagliptin
2514,Linagliptin
2515,Metformin Hydrochloride
2515,Linagliptin
2516,Linagliptin
2517,Linezolid
2518,Linezolid
2519,Linezolid
2520,Linezolid
2521,Risperidone
2522,Risperidone
2523,Aripiprazole
2524,Glucosamine Hydrochloride
2525,Simvastatin
2526,Doconexent
2526,Icosapent
2527,Fish Oil
2528,Omega-3-Acid Ethyl Esters 90
2529,Simvastatin
2530,Atorvastatin
2531,Fenofibrate
2532,Atorvastatin
2533,Atorvastatin
2534,Atorvastatin
2535,Atorvastatin
2536,Ezetimibe
2536,Rosuvastatin Zinc
2537,Simvastatin
2538,Ezetimibe
2538,Rosuvastatin
2539,Pravastatin Sodium
2540,Simvastatin
2541,Simvastatin
2542,Carbomer
2543,Atorvastatin
2544,Atorvastatin Calcium
2544,Ezetimibe
2545,Nitrendipine
2546,Levocarnitine
2547,Lisinopril
2548,Budesonide
2549,Budesonide
2550,Gemfibrozil
2551,Timolol Maleate
2552,Pitavastatin
2553,Tibolone
2554,Levocabastine
2555,Levocabastine
2556,Linezolid
2557,Calcium Folinate Pentahydrate
2558,Losartan Potassium
2559,Losartan Potassium
2559,Hydrochlorothiazide
2560,Nebivolol
2561,Hydrochlorothiazide
2561,Nebivolol
2562,Nilotinib
2563,Levocarnitine
2564,Amorolfine Hydrochloride
2565,Citalopram
2566,Citalopram Hydrochloride
2567,Amlodipine
2568,Omeprazole
2569,Levocarnitine
2570,Dexamethasone
2570,Tobramycin
2571,Metoprolol Succinate
2571,Felodipine
2572,Fingolimod Hydrochloride
2573,Mometasone Furoate
2574,Doconexent
2574,Icosapent
2575,Ranitidine Hydrochloride
2576,Fenticonazole Nitrate
2577,Fenticonazole Nitrate
2578,Chlorphenamine Maleate
2578,Sodium Cromoglicate
2579,Paracetamol
2579,Codeine Phosphate Hemihydrate
2580,Paracetamol
2581,Paracetamol
2581,Caffeine
2581,Codeine Phosphate Hemihydrate
2582,Timolol Maleate
2582,Latanoprost
2583,Anastrozole
2584,Citalopram
2585,Citalopram Hydrochloride
2586,Citalopram Hydrobromide
2587,Citalopram Hydrochloride
2588,Metoprolol Tartrate
2589,Omeprazole
2590,Omeprazole
2591,Omeprazole Sodium
2592,Loratadine
2593,Omeprazole
2594,Omeprazole Sodium
2595,Omeprazole
2596,Captopril
2596,Hydrochlorothiazide
2597,Losartan Potassium
2598,Alendronate Sodium Trihydrate
2599,Losartan Potassium
2599,Hydrochlorothiazide
2600,Hydrochlorothiazide
2600,Losartan
2601,Atorvastatin Calcium Trihydrate
2602,Losartan
2603,Losartan Potassium
2604,Losartan Potassium
2604,Hydrochlorothiazide
2605,Losartan Potassium
2606,Losartan Potassium
2606,Hydrochlorothiazide
2607,Hydrochlorothiazide
2608,Omeprazole
2609,Alfacalcidol
2610,Loteprednol Etabonate
2611,Minoxidil
2612,Lovastatin
2613,Sevelamer Carbonate
2614,Buspirone Hydrochloride
2615,Losartan Potassium
2616,Losartan Potassium
2616,Hydrochlorothiazide
2617,Losartan Potassium
2618,Alendronate Sodium Trihydrate
2619,Lutetium (177lu) Zadavotide Guraxetan
2620,Hypromellose
2621,Irbesartan
2622,Hydrochlorothiazide
2622,Irbesartan
2623,Maprotiline Hydrochloride
2624,Ranitidine
2625,Ranitidine Hydrochloride
2626,Brimonidine Tartrate
2627,Lurasidone Hydrochloride
2628,Lurasidone Hydrochloride
2629,Lurasidone Hydrochloride
2630,Sunitinib
2631,Progesterone
2632,Bicalutamide
2633,Leuprorelin Acetate
2634,Levetiracetam
2635,Metformin Hydrochloride
2636,Suxamethonium Chloride
2637,Pregabalin
2638,Smilax Utilis D6
2638,Juglans Regia Dil. D3
2638,Natrium Sulfuricum D4
2638,Aranea Diadema D6
2638,Calcium Phosphoricum D12
2638,Ferrum Iodatum D12
2638,Equisetum Hiemale D4
2638,Fumaria Officinalis D4
2638,Geranium Robertianum D4
2638,Levothyroxinum D12
2638,Myosotis Arvensis D3
2638,Nasturtium Officinale D4
2638,Pinus Sylvestris D4
2638,Teucrium Scorodonia D3
2638,Gentiana Lutea D5
2638,Scrophularia Nodosa D3
2638,Veronica Officinalis D3
2639,Clarithromycin
2640,Clarithromycin
2641,Hydrocortisone
2642,Hydrocortisone
2643,Hydrocortisone
2644,Methylprednisolone
2645,Omeprazole
2646,Omeprazole Sodium
2647,Losartan
2648,Vancomycin Hydrochloride
2649,Salbutamol Sulfate
2649,Ipratropium Bromide
2650,Pyridoxine Hydrochloride
2650,Lysozyme Hydrochloride
2651,Aluminium Oxide
2651,Magnesium Hydroxide
2652,Magnesium Hydroxide
2652,Aluminium Hydroxide
2653,Dimeticone
2653,Aluminium Oxide
2653,Magnesium Hydroxide
2654,Dimeticone
2654,Magnesium Hydroxide
2654,Aluminium Hydroxide
2655,Macitentan
2656,Clarithromycin
2657,Omega-3-Acid Ethyl Esters 90
2658,Nifedipine
2659,Roxithromycin
2660,Centella Asiatica Extract
2661,Benserazide Hydrochloride
2661,Levodopa
2662,Magnesium Pidolate
2663,Magnesium Oxide
2664,Omeprazole
2665,Magnesium Aspartate Dihydrate
2665,Magnesium Citrate
2666,Magnesium Aspartate Dihydrate
2666,Magnesium Citrate
2667,Magnesium Citrate
2667,Magnesium Oxide
2668,Magnesium Aspartate Dihydrate
2668,Magnesium Citrate
2669,Magnesium Aspartate Dihydrate
2670,Magnesium Oxide
2671,Magnesium Aspartate Dihydrate
2671,Magnesium Citrate
2672,Magnesium Sulfate
2673,Magnesium
2674,Magnesium Sulfate Heptahydrate
2675,Magnesium Sulfate Heptahydrate
2676,Magnesium
2677,Magnesium Oxide
2678,Doxazosin
2679,Magnesium Oxide
2680,Magnesium Chloride Hexahydrate
2680,Potassium Chloride
2680,Sodium Chloride
2680,Glucose
2680,Sodium Acetate Trihydrate
2681,Mometasone Furoate
2682,Cefaclor Monohydrate
2683,Proguanil Hydrochloride
2683,Atovaquone
2684,Paracetamol
2684,Metoclopramide Hydrochloride Monohydrate
2685,Citalopram Hydrobromide
2686,Citalopram Hydrobromide
2687,Tadalafil
2688,Mannitol
2689,Mannitol
2690,Mannitol
2691,Mannitol
2692,Gadoteric Acid
2693,Memantine Hydrochloride
2694,Manidipine Dihydrochloride
2695,Dorzolamide
2695,Timolol
2696,Dorzolamide
2696,Timolol
2697,Pramipexole Dihydrochloride Monohydrate
2698,Dronabinol
2698,Cannabidiol
2699,Progesterone
2700,Progesterone
2701,Progesterone
2702,Quetiapine
2703,Fentanyl
2704,Diltiazem Hydrochloride
2705,Rizatriptan Benzoate
2706,Losartan Potassium
2706,Hydrochlorothiazide
2707,Dexamethasone
2708,Clarithromycin
2709,Clarithromycin
2710,Clarithromycin
2711,Cefepime Dihydrochloride Monohydrate
2712,Pravastatin Sodium
2713,Pravastatin Sodium
2714,Metformin Hydrochloride
2714,Sitagliptin
2715,Diosmin
2715,Hesperidin
2716,Mesalazine
2717,Mesalazine
2718,Ceftriaxone Sodium Sesquaterhydrate
2719,Oxygen
2720,Dexamethasone
2721,Glycerol
2722,Simvastatin
2723,Piracetam
2724,Levothyroxine Sodium
2725,Levothyroxine Sodium
2726,Gabapentin
2727,Fluconazole
2728,Fluconazole
2729,Aciclovir
2730,Meropenem Anhydrous
2731,Pramipexole Dihydrochloride Monohydrate
2732,Omeprazole
2733,Cefuroxime Axetil
2734,Cefuroxime Sodium
2735,Meloxicam
2736,Methylprednisolone
2737,Melatonin
2738,Cefoxitin Sodium
2739,Cefoxitin Sodium
2740,Alfacalcidol
2741,Megestrol Acetate
2742,Human Cytomegalovirus Immunoglobulin
2743,Quetiapine
2744,Methoxsalen
2745,Melatonin
2746,Alendronate Sodium Trihydrate
2747,Enzalutamide
2748,Etofenamate
2749,Meloxicam
2750,Sitagliptin
2751,Meloxicam
2752,Venlafaxine
2753,Meloxicam
2754,Meloxicam
2755,Meloxicam
2756,Meloxicam
2757,Meloxicam
2758,Meloxicam
2758,Crospovidone
2759,Meloxicam
2760,Meloxicam
2761,Meloxicam
2762,Melphalan
2763,Meloxicam
2764,Memantine Hydrochloride
2765,Memantine Hydrochloride
2766,Memantine Hydrochloride
2767,Memantine Hydrochloride
2768,Memantine Hydrochloride
2769,Memantine Hydrochloride
2770,Memantine Hydrochloride
2771,Galantamine Hydrobromide
2772,Aniracetam
2773,Aripiprazole
2774,Venlafaxine
2775,Anamirta Cocculus D4
2775,Conium Maculatum D3
2775,Ambra Grisea D6
2775,Petroleum Rectificatum D8
2776,Galantamine
2777,Irbesartan
2778,Ketotifen Hydrogen Fumarate
2779,Menotrophin
2780,Menotrophin
2781,Rivastigmine
2782,Memantine Hydrochloride
2783,Meloxicam
2784,Meropenem Anhydrous
2785,Meropenem Anhydrous
2786,Clarithromycin
2787,Glimepiride
2788,Omeprazole
2789,Omeprazole Sodium
2790,Desogestrel
2790,Ethinylestradiol
2791,Mirtazapine
2792,Luteinising Hormone (Human)
2792,Follicle-Stimulating Hormone
2793,Luteinising Hormone (Human)
2793,Follicle-Stimulating Hormone
2794,Meropenem Anhydrous
2795,Meropenem Anhydrous
2796,Meropenem Anhydrous
2797,Meropenem Anhydrous
2798,Meropenem Trihydrate
2799,Meropenem Anhydrous
2800,Meropenem
2801,Meropenem Anhydrous
2802,Meropenem
2803,Meropenem Anhydrous
2804,Metformin Hydrochloride
2804,Sitagliptin
2805,Itraconazole
2806,Itraconazole
2807,Pyridostigmine Bromide
2808,Apremilast
2809,Nimesulide
2810,Nimesulide
2811,Metoprolol Succinate
2812,Metformin Hydrochloride
2813,Metformin Hydrochloride
2814,Methadone Hydrochloride
2815,Methotrexate
2816,Methotrexate
2817,Methotrexate
2818,Methotrexate
2819,Methotrexate Sodium
2820,Methotrexate
2821,Metformin Hydrochloride
2821,Sitagliptin
2822,Methotrexate
2823,Methotrexate
2824,Methotrexate
2825,Metyrapone
2826,Metoprolol Tartrate
2827,Metronidazole
2828,Metronidazole
2829,Metronidazole
2830,Metronidazole
2831,Metronidazole
2832,Metronidazole
2833,Methyl Aminolevulinate
2834,Meloxicam
2835,Atorvastatin
2836,Mesalazine
2837,Ezetimibe
2838,Tetrafluoroborate
2839,Micafungin
2840,Micafungin Sodium
2841,Galantamine
2842,Miconazole Nitrate
2843,Dried Ferrous Sulfate
2844,Sorbitol
2844,Liquid (Crystallising)
2844,Sodium Citrate
2844,Sodium Lauryl Sulfoacetate 70%
2845,Itraconazole
2846,Propiverine Hydrochloride
2847,Propiverine Hydrochloride
2848,Midazolam
2849,Midazolam Hydrochloride
2850,Dronabinol
2850,Cannabidiol
2851,Midodrine Hydrochloride
2852,Mifepristone
2853,Budesonide
2854,Sumatriptan
2855,Frovatriptan
2856,Moxifloxacin
2857,Lithium Carbonate
2858,Magnesium Hydroxide
2859,Retinol Palmitate
2860,Ticagrelor
2861,Butamirate Citrate
2862,Glucosamine Sulfate Sodium Chloride
2863,Diclofenac Sodium
2864,Diclofenac Epolamine
2865,Desmopressin
2866,Hyoscine Butylbromide
2867,Amitriptyline Hydrochloride
2867,Perphenazine
2868,Levocarnitine
2869,Minocycline
2870,Minocycline Hydrochloride
2871,Minoxidil
2872,Atorvastatin
2872,Ezetimibe
2873,Minoxidil
2874,Minoxidil
2875,Acetylcholine Chloride
2876,Baclofen
2877,Baclofen
2878,Mirabegron
2879,Mirabegron
2880,Mirabegron
2881,Montelukast
2882,Pramipexole Dihydrochloride Monohydrate
2883,Pramipexole Dihydrochloride
2884,Levonorgestrel
2885,Mirtazapine
2886,Mirtazapine
2887,Mirtazapine
2888,Misoprostol
2889,Mitoxantrone
2890,Ergometrine Maleate
2891,Ergometrine Maleate
2892,Irinotecan Hydrochloride Trihydrate
2893,Memantine Hydrochloride
2894,Imiquimod
2895,Montelukast
2896,Montelukast
2897,Moxifloxacin
2898,Moxifloxacin
2899,Mometasone Furoate
2900,Montelukast
2901,Mometasone Furoate
2902,Mometasone Furoate
2902,Salicylic Acid
2903,Mometasone Furoate
2904,Mometasone Furoate
2905,Mometasone Furoate
2906,Montelukast
2907,Sodium Iodide (131i)
2908,Fosinopril Sodium
2909,Latanoprost
2910,Isosorbide 5 Mononitrate
2911,Isosorbide Mononitrate
2912,Montelukast
2913,Montelukast Sodium
2914,Montelukast
2915,Sodium Molybdate (99mo)
2916,Chlorhexidine Gluconate
2916,Lidocaine
2917,Alendronate Sodium Trihydrate
2918,Famotidine
2919,Nimesulide
2920,Mirtazapine
2921,Sodium Selenite
2922,Meloxicam
2923,Meloxicam
2924,Mometasone Furoate
2925,Betamethasone Valerate
2926,Meloxicam
2927,Meloxicam
2928,Amoxicillin
2928,Clavulanic Acid
2929,Amoxicillin
2929,Clavulanic Acid
2930,Moxifloxacin
2931,Moxifloxacin
2932,Moxifloxacin
2933,Moxifloxacin Hydrochloride
2934,Losartan Potassium
2935,Ambroxol Hydrochloride
2936,Ambroxol Hydrochloride
2937,Carbocisteine
2938,Sodium Hydrogen Carbonate
2938,Magnesium Chloride Hexahydrate
2938,Potassium Chloride
2938,Sodium Chloride
2938,Calcium Chloride Dihydrate
2938,Glucose Monohydrate
2939,Sodium Hydrogen Carbonate
2939,Magnesium Chloride Hexahydrate
2939,Sodium Chloride
2939,Calcium Chloride Dihydrate
2939,Glucose Monohydrate
2940,Gadobenate Dimeglumine
2941,Choline Salicylate
2941,Cetalkonium Chloride
2942,Mupirocin Calcium
2943,Mupirocin
2944,Mupirocin
2945,Tetracycline Hydrochloride
2946,Fluconazole
2947,Nystatin
2947,Metronidazole
2948,Ciclopirox
2949,Ciclopirox Olamine
2950,Clioquinol
2950,Fluocinolone Acetonide
2951,Lidocaine Hydrochloride Monohydrate
2951,Phenylephrine Hydrochloride
2951,Tropicamide
2952,Lenalidomide
2953,Mycophenolic Acid
2954,Paracetamol
2954,Thiocolchicoside
2955,Tetrofosmin
2956,Lanreotide
2957,Nimesulide
2958,Everolimus
2959,Nabumetone
2960,Solifenacin Succinate
2961,Ciprofloxacin
2962,Ciprofloxacin Hydrochloride Monohydrate
2963,Ciprofloxacin Lactate
2964,Lisinopril Dihydrate
2965,Metformin Hydrochloride
2965,Linagliptin
2966,Tadalafil
2967,Nalbuphine Hydrochloride
2968,Nandrolone Decanoate
2969,Nimesulide
2970,Naproxen
2971,Naproxen
2972,Naproxen
2973,Naratriptan
2974,Triamcinolone Acetonide
2975,Mometasone Furoate
2976,Triamcinolone Acetonide
2977,Chlorphenamine Maleate
2977,Sodium Cromoglicate
2978,Mometasone Furoate
2979,Xylometazoline Hydrochloride
2979,Dexpanthenol
2980,Colecalciferol
2980,Calcium Carbonate
2981,Risperidone
2982,Cefprozil
2983,Vinorelbine
2984,Azelastine Hydrochloride
2984,Fluticasone Propionate
2985,Nebivolol Hydrochloride
2986,Testosterone Undecanoate
2987,Budesonide
2988,Tamsulosin Hydrochloride
2988,Solifenacin Succinate
2989,N. Meningitidis Group C (Strain C11) Polysaccharide (De-O-Acetylated) Conjugated To Tetanus Toxoid
2990,Nitrendipine
2991,Atorvastatin
2992,Itraconazole
2993,Ciclopirox Olamine
2994,Atenolol
2995,Ketoconazole
2996,Tenoxicam
2997,Tenoxicam
2998,Ciclopirox Olamine
2999,Nitric Oxide
3000,Neostigmine Methylsulfate
3001,Donepezil Hydrochloride
3002,Donepezil Hydrochloride
3003,Donepezil Hydrochloride
3004,Iron Sucrose
3005,Magnesium Carbonate Heavy
3005,Calcium Acetate
3006,Glucosamine Sulfate Sodium Chloride
3007,Pramipexole Dihydrochloride Monohydrate
3008,Pramipexole Dihydrochloride Monohydrate
3009,Pramipexole Dihydrochloride Monohydrate
3010,Amlodipine Besilate
3010,Nebivolol Hydrochloride
3011,Avena Sativa D2
3011,Passiflora Incarnata D2
3011,Zincum Isovalerianicum D4
3011,Coffea Arabica D12
3012,Cyanocobalamin
3012,Thiamine Nitrate
3012,Pyridoxine Hydrochloride
3013,Thiamine Hydrochloride
3013,Cyanocobalamin
3013,Pyridoxine Hydrochloride
3014,Gabapentin
3015,Sertraline
3016,Magnesium Oxide
3017,Nevirapine
3018,Citalopram Hydrobromide
3019,Buspirone
3020,Levetiracetam
3021,Tadalafil
3022,Olanzapine
3023,Esomeprazole
3024,Esomeprazole
3025,Esomeprazole Magnesium Trihydrate
3026,Thiamine Hydrochloride
3026,Cyanocobalamin
3026,Pyridoxine Hydrochloride
3027,Thiamine Hydrochloride
3027,Cyanocobalamin
3027,Pyridoxine Hydrochloride
3028,Simvastatin
3029,Dexamethasone Sodium Phosphate
3029,Chloramphenicol
3030,Linagliptin
3031,Nicotine Resinate
3032,Nicotine Resinate
3033,Nicotine Resinate
3034,Nicotine Resinate
3035,Nicotine
3036,Nicotine
3037,Nicotine
3038,Nicotine
3039,Nicotine
3040,Nicotine
3041,Nicotine
3042,Nicotine
3043,Nicotine Polacrilex
3044,Nicotine Polacrilex
3045,Nicotine Polacrilex
3046,Desmopressin Acetate
3047,Melatonin
3048,Nintedanib
3049,Nintedanib Esylate
3050,Niflumic Acid
3051,Nifuroxazide
3052,Anidulafungin
3053,Nilotinib
3054,Nilotinib
3055,Nilotinib
3056,Nilotinib
3057,Nilotinib
3058,Cilastatin Sodium
3058,Imipenem Monohydrate
3059,Cilastatin
3059,Imipenem
3060,Nimesulide
3061,Nimesulide
3062,Nimesulide
3063,Nimesulide
3064,Nimodipine
3065,Nintedanib
3066,Nintedanib
3067,Nintedanib
3068,Nintedanib
3069,Nintedanib
3070,Nitrous Oxide
3071,Pentostatin
3072,Ranitidine Hydrochloride
3073,Cefuroxime
3074,Cefuroxime Sodium
3075,Roxithromycin
3076,Oxaprozin
3077,Simvastatin
3078,Nitrofurantoin
3079,Glyceryl Trinitrate
3080,Glyceryl Trinitrate
3081,Glyceryl Trinitrate
3082,Desmopressin
3083,Amisulpride
3084,Dronabinol
3084,Cannabidiol
3085,Dronabinol
3085,Cannabidiol
3086,Amlodipine
3087,Tamoxifen Citrate
3088,Tamoxifen Citrate
3089,Butamirate Citrate
3090,Homatropine Methylbromide
3091,Noradrenaline Tartrate
3092,Norepinephrine
3093,Noradrenaline Tartrate
3094,Zoledronic Acid
3095,Amlodipine
3096,Somatropin
3097,Somatropin
3098,Azelaic Acid
3099,Venlafaxine
3100,Amlodipine
3101,Amlodipine
3102,Orphenadrine Citrate
3102,Paracetamol
3103,Levonorgestrel
3104,Cefuroxime Sodium
3105,Amlodipine
3106,Captopril
3107,Captopril
3108,Simvastatin
3109,Norfloxacin
3110,Norfloxacin
3111,Olanzapine
3112,Olanzapine
3113,Olanzapine
3114,Quinagolide
3115,Nimodipine
3116,Amlodipine
3117,Amlodipine
3118,Dexketoprofen
3119,Dexketoprofen
3120,Ibuprofen
3120,Paracetamol
3121,Bromazepam
3122,Dexpanthenol
3122,Retinol
3123,Ferrous Gluconate
3124,Clopidogrel Besilate
3125,Glycopyrronium Bromide
3125,Neostigmine Methylsulfate
3126,Ceftazidime
3127,Ceftazidime
3128,Fluconazole
3129,Risperidone
3130,Risperidone
3131,Azithromycin
3132,Ketotifen Hydrogen Fumarate
3133,Nebivolol Hydrochloride
3134,Levomepromazine Maleate
3135,Liquid Paraffin
3136,Lidocaine
3136,Prilocaine
3137,Valine
3137,Ornithine Hydrochloride
3137,Alanine
3137,Arginine
3137,Cysteine
3137,Histidine
3137,Isoleucine
3137,Leucine
3137,Methionine
3137,Phenylalanine
3137,Proline
3137,Serine
3137,Taurine
3137,Threonine
3137,Tyrosine
3137,Aspartic Acid
3137,Glutamic Acid
3137,Glycine
3137,Olive Oil
3137,Refined
3137,Soya-Bean Oil Refined
3137,Tryptophan
3137,Sodium Chloride
3137,Calcium Chloride Dihydrate
3137,Glucose Monohydrate
3137,Magnesium Acetate Tetrahydrate
3137,Potassium Acetate
3137,Lysine Monohydrate
3137,Sodium Glycerophosphate Hydrate
3138,Valine
3138,Ornithine Hydrochloride
3138,Alanine
3138,Arginine
3138,Cysteine
3138,Histidine
3138,Isoleucine
3138,Leucine
3138,Methionine
3138,Phenylalanine
3138,Proline
3138,Serine
3138,Taurine
3138,Threonine
3138,Tyrosine
3138,Aspartic Acid
3138,Glutamic Acid
3138,Glycine
3138,Olive Oil
3138,Refined
3138,Soya-Bean Oil Refined
3138,Tryptophan
3138,Sodium Chloride
3138,Calcium Chloride Dihydrate
3138,Glucose Monohydrate
3138,Magnesium Acetate Tetrahydrate
3138,Potassium Acetate
3138,Lysine Monohydrate
3138,Sodium Glycerophosphate Hydrate
3139,Valine
3139,Ornithine Hydrochloride
3139,Alanine
3139,Arginine
3139,Cysteine
3139,Histidine
3139,Isoleucine
3139,Leucine
3139,Methionine
3139,Phenylalanine
3139,Proline
3139,Serine
3139,Taurine
3139,Threonine
3139,Tyrosine
3139,Aspartic Acid
3139,Glutamic Acid
3139,Glycine
3139,Olive Oil
3139,Refined
3139,Soya-Bean Oil Refined
3139,Tryptophan
3139,Calcium Chloride Dihydrate
3139,Glucose Monohydrate
3139,Magnesium Acetate Tetrahydrate
3139,Potassium Acetate
3139,Lysine Monohydrate
3139,Sodium Glycerophosphate Hydrate
3140,Memantine Hydrochloride
3140,Donepezil Hydrochloride
3141,Doxylamine
3141,Pyridoxine Hydrochloride
3142,Ibuprofen
3143,Pseudoephedrine Hydrochloride
3143,Ibuprofen
3144,Ibuprofen
3145,Ibuprofen
3146,Ibuprofen Sodium
3147,Ibuprofen
3148,Ibuprofen
3149,Ibuprofen
3150,Ibuprofen
3151,Valine
3151,Alanine
3151,Arginine
3151,Isoleucine
3151,Leucine
3151,Methionine
3151,Phenylalanine
3151,Proline
3151,Serine
3151,Threonine
3151,Aspartic Acid
3151,Glutamic Acid
3151,Glycine
3151,Histidine Hydrochloride Monohydrate
3151,Omega-3-Acid Triglycerides
3151,Sodium Dihydrogen Phosphate Dihydrate
3151,Soya-Bean Oil Refined
3151,Triglycerides
3151,Medium Chain
3151,Tryptophan
3151,Zinc Acetate Dihydrate
3151,Sodium Chloride
3151,Sodium Hydroxide
3151,Calcium Chloride Dihydrate
3151,Glucose Monohydrate
3151,Lysine Hydrochloride
3151,Magnesium Acetate Tetrahydrate
