product_id,product_name,route,country,holder
3893,Rossta,Oral Use,Greece,Swyssi Ag
3894,Rosu-Asa,Oral Use,Greece,Iasis Pharma
3895,Rosuben,Oral Use,Greece,Bennett Pharmaceuticals Sa
3896,Rosuben Plus,Oral Use,Greece,Bennett Pharmaceuticals Sa
3897,Rosupose,Oral Use,Greece,Mediapharm Ltd
3898,Rosuvador,Oral Use,Greece,Tad Pharma Gmbh
3899,Rosuval,Oral Use,Greece,Heremco
3900,Rosuvanox,Oral Use,Greece,Medicair Bioscience Laboratories Cy Ltd
3901,Rosuvastatin + Acetylsalicylic Acid/ Rafarm,Oral Use,Greece,Rafarm Sa.
3902,Rosuvastatin Mylan,Oral Use,Greece,Mylan Pharmaceuticals Limited
3903,Rosuvastatin Nassington,Oral Use,Greece,Nassington Ltd
3904,Rosuvastatin Pharmazac,Oral Use,Greece,Pharmazac Sa
3905,Rosuvastatin Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
3906,Rosuvastatin Velka,Oral Use,Greece,Velka Hellas S.A.
3907,Rosuvastatin Win Medica,Oral Use,Greece,Win Medica Sa
3908,Rosuvastatin+ezetimibe Pharmazac,Oral Use,Greece,Pharmazac Sa
3909,Rosuvastatin+ezetimibe Rafarm,Oral Use,Greece,Rafarm Sa.
3910,Rosuvastatin+ezetimibe Velka,Oral Use,Greece,Velka Hellas S.A.
3911,Rosuvastatin+ramipril Egis,Oral Use,Greece,Egis Pharmaceuticals Plc
3912,Rosuvastatin+ramipril Egis,Oral Use,Greece,Egis Pharmaceuticals Plc
3913,Rosuvastatin+ramipril/Egis,Oral Use,Greece,Egis Pharmaceuticals Plc
3914,Rosuzedem,Oral Use,Greece,Demo Abee
3915,Rosuzet,Oral Use,Greece,Iasis Pharma
3916,Rotacor,Oral Use,Greece,Sandoz Gmbh
3917,Rotacor,Oral Use,Greece,Sandoz Gmbh
3918,Rovamycine,Oral Use,Greece,Sanofi-Aventis Monoprosopi A.E.B.E
3919,Rovastine,Oral Use,Greece,Lavipharm S.A
3920,Rovastine,Oral Use,Greece,Lavipharm S.A
3921,Rovericlin,"Intramuscular Use ,Intravenous Use",Greece,Sja Pharm Ltd
3922,Roverin,Oral Use,Greece,Sja Pharm Ltd
3923,Roverin Plus,Oral Use,Greece,Sja Pharm Ltd
3924,Rovoxid,Oral Use,Greece,Vian S.A.
3925,Roxaza,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
3926,Roxego,Oral Use,Greece,Win Medica Sa
3927,Roxibron,Oral Use,Greece,Viofar Ltd
3928,Roxicillin,Oral Use,Greece,Farmellas Enterprises Ltd
3929,Roxicur,Oral Use,Greece,Velka Hellas S.A.
3930,Roxuril,Oral Use,Greece,Vian S.A.
3931,Roxydral,Oral Use,Greece,Proel Epam G Koronis Sa Pharmaceuticals
3932,Rozor,Oral Use,Greece,Viatris Healthcare Limited
3933,Rubidox,"Intraarterial Use ,Intravenous Use ,Intravesical Use",Greece,Medicus A.E
3934,Rubiprol,Intravenous Use,Greece,Proel Epam G Koronis Sa Pharmaceuticals
3935,Rubocord,Cutaneous Use,Greece,Rafarm Sa.
3936,Rubrum,Oral Use,Greece,Target Pharma Single Member Private Ltd
3937,Rucela,Intravenous Use,Greece,Verisfield S.M.S.A
3938,Rukuz®,Oral Use,Greece,Medimar Sa
3939,Runaplax,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
3940,Rupafin,Oral Use,Greece,Galenica Sa
3941,Rustez,Oral Use,Greece,Mediapharm Ltd
3942,Rustez,Oral Use,Greece,Menarini Hellas S.A.
3943,Rustez,Oral Use,Greece,Mediapharm Ltd
3944,Ruvominox,Topical Application,Greece,Rafarm Sa.
3945,Ruvominox,"Intramuscular Use ,Intravenous Use",Greece,Rafarm Sa.
3946,Ruvominox,Ocular Use,Greece,Rafarm Sa.
3947,Ruvominox,Oral Use,Greece,Rafarm Sa.
3948,Ruvominox,Rectal Use,Greece,Rafarm Sa.
3949,Ruxicolan Cap,Oral Use,Greece,Rafarm Sa.
3950,Rythmogastryl,Oral Use,Greece,Velka Hellas S.A.
3951,Sabril,Oral Use,Greece,Sanofi-Aventis Monoprosopi A.E.B.E
3952,Sadlos,Oral Use,Greece,Nassington S.A.
3953,Sadlos,Oral Use,Greece,Nassington S.A.
3954,Safarol Medichrom,Oral Use,Greece,Farmellas Enterprises Ltd
3955,Safarol-Medichrom,Oral,Greece,Farmellas Enterprises Ltd
3956,Safarol-Medichrom,Oral,Greece,Medichrom A.E.
3957,Saflutan,Ocular Use,Greece,Vianex S.A.
3958,Sagilia,Oral Use,Greece,Medochemie Hellas Sa
3959,Sailib,Cutaneous Use,Greece,Libytec Pharmaceutical S.A.
3960,Saizen,Subcutaneous Use,Greece,Merck A.E.
3961,Salagen,Oral Use,Greece,Merus Labs Luxco Ii S.À R.L.
3962,Salenga,Inhalation Use,Greece,Bennett Pharmaceuticals Sa
3963,Salicylic Target,Cutaneous Use,Greece,Target Pharma Single Member Private Ltd
3964,Salipsor,Cutaneous Use,Greece,Verisfield S.M.S.A
3965,Salment,Inhalation Use,Greece,Sja Pharm Ltd
3966,Salmeterol+fluticasone Genetic,Inhalation Use,Greece,Genetic Spa
3967,Salmeterol+fluticasone Mebel,Inhalation Use,Greece,Mebel Srl
3968,Salmeterol+fluticasone Mebel,Inhalation Use,Greece,Mebel Srl
3969,Salmon Oil Gap,Oral Use,Greece,Gap S.A.
3970,Salofalk,Oral Use,Greece,Galenica Sa
3971,Salofalk,Rectal Use,Greece,Galenica Sa
3972,Salofalk Granu Stix,Oral Use,Greece,Galenica Sa
3973,Salonpas,Cutaneous Use,Greece,Hisamitsu Italia S.R.L.
3974,Salonpas Hot,Cutaneous Use,Greece,Hisamitsu Italia S.R.L.
3975,Salonpas-Fx,Transdermal Use,Greece,Hisamitsu Italia S.R.L.
3976,Salopyrine,Oral Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
3977,Salospir,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3978,Salospir C,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3979,Salvapar,Intramuscular Use,Greece,Ipsen M.E.P.E.
3980,Sandimmun,Intravenous Use,Greece,Novartis (Hellas) S.A.C.I.
3981,Sandimmun Neoral,Oral Use,Greece,Novartis (Hellas) S.A.C.I.
3982,Sandostatin,"Intravenous Use ,Subcutaneous Use",Greece,Novartis (Hellas) S.A.C.I.
3983,Sandostatin Lar,Intramuscular Use,Greece,Novartis (Hellas) S.A.C.I.
3984,Sanicet,Oral Use,Greece,Sja Pharm Ltd
3985,Sanocard,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
3986,Sanocef,Oral Use,Greece,Sja Pharm Ltd
3987,Santamer,Intravenous Use,Greece,Rafarm Sa.
3988,Sanvix,Oral Use,Greece,Anfarm Hellas Sa
3989,Saocin-D,Ocular Use,Greece,Pharmex S.A.
3990,Saribal,Oral Use,Greece,Εξελιξη Α.Ε.
3991,Sarmel,Cutaneous Use,Greece,Anfarm Hellas Sa
3992,Sartafin Plus,Oral Use,Greece,"Lyofin Ltd, Greece"
3993,Saturnil,Oral Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
3994,Savosan,Oral Use,Greece,Vianex S.A.
3995,Saxib,Oral Use,Greece,Target Pharma Single Member Private Ltd
3996,Saxib,Oral Use,Greece,Target Pharma Single Member Private Ltd
3997,Scaball,Oral Use,Greece,Nestoras Vlachos Pc Epsilon Health
3998,Scandonest,Dental Use,Greece,John Tsaprazis S.A.
3999,Scanlux,"Intraarterial Use ,Intravenous Use",Greece,Vianex S.A.
4000,Scheriproct Neo,Rectal Use,Greece,Karo Healthcare Ab
4001,Schollmed Fungal Nail,Cutaneous Use,Greece,Scholl’s Wellness Company B.V
4002,Scleryda,Oral Use,Greece,Viatris Limited
4003,Sea-Oil,Oral Use,Greece,Vian S.A.
4004,Secuelia Xr,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
4005,Sedacid,Oral Use,Greece,Anabiosis S.A.
4006,Sedistress,Oral Use,Greece,Tilman N.V./S.A.
4007,Sedistress,Oral Use,Greece,Tilman N.V./S.A.
4008,Sedistress Forte,Oral Use,Greece,Tilman N.V./S.A.
4009,Sedopan,Oral Use,Greece,Norma Hellas S.A.
4010,Sedopan,Oral Use,Greece,Norma Hellas S.A.
4011,Sedropor,Oral Use,Greece,Pharmathen S.A.
4012,Sedynam,Oral Use,Greece,Nassington Ltd
4013,Sefitrem,Cutaneous Use,Greece,Verisfield S.M.S.A
4014,Sehcat,Oral Use,Greece,Ge Healthcare Buchler Gmbh & Co. Kg
4015,Seide,Oral Use,Greece,Rafarm Sa.
4016,Seizpat,Oral Use,Greece,Viatris Limited
4017,Selerino,Oral Use,Greece,Verisfield S.M.S.A
4018,Selexid,Oral Use,Greece,Karo Healthcare Ab
4019,Selgamis,Cutaneous Use,Greece,Galderma International
4020,Selifill,Oral Use,Greece,Sja Pharm Ltd
4021,Selon,Oral Use,Greece,Genepharm S.A.
4022,Sempavox,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
4023,Sensibio,Cutaneous Use,Greece,Iasis Pharma
4024,Sensocaps,Cutaneous Use,Greece,Medical Pharmaquality Pharmaceuticals S.A.
4025,Sentoba,Oral Use,Greece,Bausch Health Ireland Limited
4026,Septanest,"Infiltration ,Perineural Use",Greece,John Tsaprazis S.A.
4027,Septax,"Intramuscular Use ,Intravenous Use",Greece,Vianex S.A.
4028,Septizer Pro,Cutaneous Use,Greece,Nassington Ltd
4029,Septobore,Ocular Use,Greece,Cooper Pharmaceuticals S.A.
4030,Seractil,Oral Use,Greece,Galenica Sa
4031,Serbo,Nasal Use,Greece,Sja Pharm Ltd
4032,Serdolect,Oral Use,Greece,"Lundbeck Hellas, Gr"
4033,Serehal,Oral Use,Greece,Medicair Bioscience Laboratories Cy Ltd
4034,Seretide Diskus,Inhalation Use,Greece,Glaxosmithkline Single Member A.E.B.E.
4035,Seretide Diskus,Inhalation Use,Greece,Glaxosmithkline Single Member A.E.B.E.
4036,Seretide Inhaler,Inhalation Use,Greece,Glaxosmithkline Single Member A.E.B.E.
4037,Serevent,Inhalation Use,Greece,Glaxosmithkline Single Member A.E.B.E.
4038,Serevent Diskus,Inhalation Use,Greece,Glaxosmithkline Single Member A.E.B.E.
4039,Serkep,Inhalation Use,Greece,Viatris Limited
4040,Serolux,Oral Use,Greece,Sandoz Gmbh
4041,Seropin,Oral Use,Greece,Genepharm S.A.
4042,Seropram,Oral Use,Greece,"Lundbeck Hellas, Gr"
4043,Seropram,Intravenous Use,Greece,"Lundbeck Hellas, Gr"
4044,Seropram,Oral Use,Greece,"Lundbeck Hellas, Gr"
4045,Seroquel,Oral Use,Greece,Cheplapharm Arzneimittel Gmbh
4046,Seroquel,Oral Use,Greece,Cheplapharm Arzneimittel Gmbh
4047,Seroquel Xr,Oral Use,Greece,Cheplapharm Arzneimittel Gmbh
4048,Seroquel Xr,Oral Use,Greece,Cheplapharm Arzneimittel Gmbh
4049,Seror,Oral Use,Greece,Innovis Pharma
4050,Serosmine,Oral Use,Greece,Itf Hellas S.A.
4051,Serotiapin,Oral Use,Greece,Vocate Φαρμακευτικη Αε
4052,Serotiapin Xr,Oral Use,Greece,Vocate Φαρμακευτικη Αε
4053,Serotyp,Oral Use,Greece,Target Pharma Single Member Private Ltd
4054,Seroxat,Oral Use,Greece,Glaxosmithkline Single Member A.E.B.E.
4055,Sertral,Oral Use,Greece,Vianex S.A.
4056,Sertraline Mylan,Oral Use,Greece,Mylan Pharmaceuticals Limited
4057,Setrodan,"Intramuscular Use ,Intravenous Use",Greece,Sja Pharm Ltd
4058,Setrodan,Oral Use,Greece,Sja Pharm Ltd
4059,Sevelamer Demo,Oral Use,Greece,Demo Abee
4060,Sevelamer Faran,Oral Use,Greece,Faran S.A.
4061,Sevelamer Mylan,Oral Use,Greece,Mylan Pharmaceuticals Limited
4062,Sevikar,Oral Use,Greece,Pharmaserve Hellas S.A.C.I
4063,Sevikar,Oral Use,Greece,Pharmaserve Hellas S.A.C.I
4064,Sevikar Hct,Oral Use,Greece,Pharmaserve Hellas S.A.C.I
4065,Sevorane Για Γενική Αναισθησία,Inhalation Use,Greece,Abbvie Pharmaceuticals S.A.
4066,Sfinac,Cutaneous Use,Greece,Velka Hellas S.A.
4067,Shecalam,Oral Use,Greece,Rafarm Sa.
4068,Shixofren,Intramuscular Use,Greece,Pharmathen S.A.
4069,Siargena,Oral,Greece,Genepharm S.A.
4070,Siargena,Oral Use,Greece,Genepharm S.A.
4071,Siberian,Oral Use,Greece,Rafarm Sa.
4072,Sidipast,Oral Use,Greece,Demo Abee
4073,Sielator,Oral Use,Greece,Medicair Bioscience Laboratories Ανωνυμη Φαρμακευτικη Εταιρεια
4074,Sielator-T,Oral Use,Greece,Medicair Bioscience Laboratories Ανωνυμη Φαρμακευτικη Εταιρεια
4075,Sielemit,Oral Use,Greece,Nassington Ltd
4076,Sielemit,Oral Use,Greece,Nassington Ltd
4077,Sieral,Oral Use,Greece,Mediapharm Ltd
4078,Sildenafil Farmasyn,Oral Use,Greece,Farmasyn S.A.
4079,Sildenafil Farmasyn,Oral Use,Greece,Farmasyn S.A.
4080,Sildenafil Heremco,Oral Use,Greece,Heremco
4081,Sildenafil Heremco,Oral Use,Greece,Heremco
4082,Sildenafil Lyofin,Oral Use,Greece,"Lyofin Ltd, Greece"
4083,Sildenafil Mylan,Oral Use,Greece,Mylan Pharmaceuticals Limited
4084,Sildenafil Sandoz,Oral Use,Greece,Sandoz Gmbh
4085,Sildenafil Vianex,Oral Use,Greece,Vianex S.A.
4086,Siloam,Oral Use,Greece,Medimar Sa
4087,Siltaben,Oral Use,Greece,Bennett Pharmaceuticals Sa
4088,Siltaben Plus,Oral Use,Greece,Bennett Pharmaceuticals Sa
4089,Simdax,Intravenous Use,Greece,Orion Corporation
4090,Simeco Mint Flavour,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
4091,Simevin,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4092,Simvacor,Oral Use,Greece,Kleva Pharmaceuticals
4093,Simvalid,Oral Use,Greece,Vivax Pharmaceuticals Ltd
4094,Simvaprol,Oral Use,Greece,Novendia Pharmaceuticals Ltd
4095,Simvastatin Lapapharm,Oral Use,Greece,Lapapharm S.A.
4096,Simvastatin Medicus,Oral Use,Greece,Medicus A.E
4097,Simvastatin Mylan,Oral Use,Greece,Mylan Pharmaceuticals Limited
4098,Simvastatin Norma,Oral Use,Greece,Norma Hellas S.A.
4099,Simvasterol,Oral Use,Greece,Libytec Pharmaceutical S.A.
4100,Simvatin,Oral Use,Greece,D.A.S.T. Biotech Pharm Ltd
4101,Simvezor,Oral Use,Greece,Vocate Φαρμακευτικη Αε
4102,Sinartrol,Cutaneous Use,Greece,Vian S.A.
4103,Sinartrol,Oral Use,Greece,Vian S.A.
4104,Sindis,Oral Use,Greece,Bennett Pharmaceuticals Sa
4105,Sinecod,Oral Use,Greece,Haleon Hellas Single Member Societe Anonyme
4106,Singodem,Oral Use,Greece,Demo Abee
4107,Singulair,Oral Use,Greece,Vianex S.A.
4108,Singument-S,Oral Use,Greece,Sja Pharm Ltd
4109,Singument-S,Oral Use,Greece,Sja Pharm Ltd
4110,Sinora,Intravenous Use,Greece,Sintetica Gmbh
4111,Sintrom,Oral Use,Greece,Merus Labs Luxco Ii S.À R.L.
4112,Sinupret Extract,Oral Use,Greece,Bionorica Se
4113,Sinupretoro,Oral Use,Greece,Bionorica Se
4114,Sinvia,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
4115,Sinvia Plus,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
4116,Siranalen,Oral Use,Greece,Medochemie Hellas Sa
4117,Sirdalud,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
4118,Sirodrol,Oral Use,Greece,Vianex S.A.
4119,Siroflex,Oral,Greece,Farmellas Enterprises Ltd
4120,Siroflex,Oral Use,Greece,Farmellas Enterprises Ltd
4121,Sislaf,Oral Use,Greece,Faran S.A.
4122,Sitagavia,Oral Use,Greece,Tad Pharma Gmbh
4123,Sitagliptin + Metformin Apc,Oral Use,Greece,Apc Instytut Sp. Z O.O.
4124,Sitagliptin Grindeks,Oral Use,Greece,Grindeks
4125,Sitagliptin Mylan,Oral Use,Greece,Mylan Pharmaceuticals Limited
4126,Sitagliptin Rafarm,Oral Use,Greece,Rafarm Sa.
4127,Sitagliptin Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
4128,Sitagliptin Uni-Pharma,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4129,Sitagliptin Viofar,Oral Use,Greece,Viofar Ltd
4130,Sitagliptin Zentiva,Oral Use,Greece,"Zentiva, K.S."
4131,Sitagliptin/Metformin Grindeks,Oral Use,Greece,Grindeks
4132,Sitagliptin/Metformin Libytec,Oral Use,Greece,Libytec Pharmaceutical S.A.
4133,Sitagliptin+metformin Hydrochloride Pharmathen,Oral Use,Greece,Pharmathen S.A.
4134,Sitagliptin+metformin Pharmazac,Oral Use,Greece,Pharmazac Sa
4135,Sitagliptin+metformin Rafarm,Oral Use,Greece,Rafarm Sa.
4136,Sitagliptin+metformin Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
4137,Sitagliptin+metformin Viofar,Oral Use,Greece,Viofar Ltd
4138,Sival-B,Oral Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
4139,Sivenacin,Oral Use,Greece,Rafarm Sa.
4140,Sivenic,Oral Use,Greece,Rafarm Sa.
4141,Sivinar,Oral Use,Greece,Anfarm Hellas Sa
4142,Sivinar,Oral Use,Greece,Anfarm Hellas Sa
4143,Sivolix,Oral Use,Greece,Demo Abee
4144,Skinman Complete,Cutaneous Use,Greece,Ecolab A.E.
4145,Skinoren,Cutaneous Use,Greece,Leo Pharma A/S
4146,Skovolen,"Intraarticular Use ,Intramuscular Use ,Intrapleural Use ,Intravenous Use",Greece,Demo Abee
4147,Skovolen,"Intramuscular Use ,Intravenous Use",Greece,Demo Abee
4148,Skudexa,Oral Use,Greece,Menarini International Operations Luxembourg S.A.
4149,Smecta,Oral Use,Greece,Ipsen Consumer Healthcare
4150,Smegma-B6,Cutaneous Use,Greece,Nassington Ltd
4151,Smilitene,Oral Use,Greece,Rafarm Sa.
4152,Smofkabiven,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4153,Smofkabiven Electrolyte Free,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4154,Smofkabiven Extra Nitrogen,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4155,Smofkabiven Extra Nitrogen Electrolyte Free,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4156,Smofkabiven Low Osmo Peripheral,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4157,Smofkabiven Low Osmo Peripheral,Intravenous Use,Greece,Fresenius Kabi Hellas Μονοπρόσωπη A.E.
4158,Smofkabiven Nutribase,Parenteral Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4159,Smofkabiven Peripheral,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4160,Smoflipid,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4161,Smudal,Oral Use,Greece,Rafarm Sa.
4162,Sodeprol,Oral Use,Greece,Cross Pharmaceuticals P.C.
4163,Sodium Chloride (Viaflo) Baxter,Intravenous Use,Greece,Baxter Hellas
4164,Sodium Chloride + Dextrose Bradex,Intravenous Use,Greece,Bradex S.A.
4165,Sodium Chloride + Dextrose Cooper,Intravenous Use,Greece,Cooper Pharmaceuticals S.A.
4166,Sodium Chloride + Dextrose Demo,Intravenous Use,Greece,Demo Abee
4167,Sodium Chloride + Dextrose Vioser,Intravenous Use,Greece,Vioser S.A.
4168,Sodium Chloride + Dextrose Βιοσερ,Intravenous Use,Greece,Vioser S.A.
4169,Sodium Chloride + Dextrose Βιοσερ,Intravenous Use,Greece,Vioser S.A.
4170,Sodium Chloride Baxter,Intravenous Use,Greece,Baxter Hellas
4171,Sodium Chloride Bradex,Intravenous Use,Greece,Bradex S.A.
4172,Sodium Chloride Cooper,Intravenous Use,Greece,Cooper Pharmaceuticals S.A.
4173,Sodium Chloride Demo,"Intramuscular Use ,Intravenous Use",Greece,Demo Abee
4174,Sodium Chloride Demo Abee,Intravenous Use,Greece,Demo Abee
4175,Sodium Chloride Fresenius,"Intramuscular Use ,Intravenous Use ,Subcutaneous Use",Greece,Fresenius Kabi Hellas Single Member S.A.
4176,Sodium Chloride Fresenius,Parenteral Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4177,Sodium Chloride Injection Fresenius,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4178,Sodium Chloride Noridem,Intravenous Use,Greece,Noridem Enterprises Ltd
4179,Sodium Chloride Uni-Pharma,Intravenous Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4180,Sodium Chloride Βιοσερ,Intravenous Use,Greece,Vioser S.A.
4181,Sodium Chloride Βιοσερ,Intravenous Use,Greece,Vioser S.A.
4182,Sodium Chloride Βιοσερ,Intravenous Use,Greece,Vioser S.A.
4183,Sodium Cromoglicate Preservative Free Rafarm,Ocular Use,Greece,Rafarm Sa.
4184,Sodium Iodide (131i) Diagnostic Capsules Ge Healthcare,Oral Use,Greece,Ge Healthcare Ae
4185,Sodoum Chloride Injection Fresenius,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4186,Sofelin,Oral Use,Greece,Galenus Pharmaceuticals Sa
4187,Softacort,Ocular Use,Greece,Laboratoires Thea
4188,Softigyn,Vaginal Use,Greece,Meditrina Pharmaceuticals Ltd
4189,Sojourn,Inhalation Use,Greece,Piramal Critical Care B.V.
4190,Solamid,Oral Use,Greece,Verisfield S.M.S.A
4191,Solben,Oral Use,Greece,Innovis Pharma
4192,Soldesanil,"Intraarticular Use ,Intramuscular Use ,Intravenous Use",Greece,Diapit S.A.
4193,Soldesanil,Oral Use,Greece,Diapit S.A.
4194,Solezol,Intravenous Use,Greece,Anfarm Hellas Sa
4195,Solian,Oral Use,Greece,Sanofi-Aventis Monoprosopi A.E.B.E
4196,Solicare,Oral Use,Greece,Genepharm S.A.
4197,Solicin,Oral Use,Greece,Ariti Sa
4198,Solidon,Oral Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
4199,Solifenacin Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
4200,Solifenacin Succinate + Tamsulosin Hydrochloride Ariti,Oral Use,Greece,Ariti Sa
4201,Solnatec,Oral Use,Greece,Vian S.A.
4202,Solosa,Oral Use,Greece,Sanofi-Aventis Monoprosopi A.E.B.E
4203,Solta-Dex,Oral Use,Greece,Nassington Ltd
4204,Solu-Cortef,"Intramuscular Use ,Intravenous Use",Greece,Pfizer Hellas A.E.
4205,Soludamin,Intravenous Use,Greece,Kleva Pharmaceuticals
4206,Soludamin,Oral Use,Greece,Kleva Pharmaceuticals
4207,Solu-Ket,Buccal Use,Greece,Arriani Pharmaceuticals S.A.
4208,Solumag,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
4209,Solumag 2f,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
4210,Solumag 2f,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
4211,Solumag Forte,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
4212,Soluric,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4213,Soluterb,Cutaneous Use,Greece,Cross Pharmaceuticals P.C.
4214,Soluvit,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
4215,Somabion,Intravenous Use,Greece,Medicus A.E
4216,Somargen,Intravenous Use,Greece,Vocate Φαρμακευτικη Αε
4217,Somaritin,Intravenous Use,Greece,Anfarm Hellas Sa
4218,Somatuline Autogel,Subcutaneous Use,Greece,Ipsen M.E.P.E.
4219,Soolantra,Cutaneous Use,Greece,Galderma International
4220,Sooneral,Oral Use,Greece,Nassington Ltd
4221,Sopain Plus,Oropharyngeal Use,Greece,Medichrom A.E.
4222,Sopa-K,Oral Use,Greece,Iasis Pharma
4223,Sopalamin-3b,Oral Use,Greece,Iasis Pharma
4224,Soprazon 50mg/5ml,Oral Use,Greece,Vian S.A.
4225,Sorafenib Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
4226,Sorafenib Teva,Oral Use,Greece,Teva B.V
4227,Soral,Oral Use,Greece,Help Abee
4228,Sosmin,Oral Use,Greece,Rafarm Sa.
4229,Sotalol Mylan,Oral Use,Greece,Mylan Pharmaceuticals Limited
4230,Sotomycin,Cutaneous Use,Greece,Bros Ltd
4231,Sotovastin,Oral Use,Greece,Bros Ltd
4232,Sotovon,Oral Use,Greece,Bros Ltd
4233,Sozation,Oral Use,Greece,Genepharm S.A.
4234,Spasmo-Apotel,"Intramuscular Use ,Intravenous Use",Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4235,Spasmo-Apotel,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4236,Spasmo-Apotel,Rectal Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4237,Spectracef,Oral Use,Greece,Faran S.A.
4238,Spezato,Oral Use,Greece,Target Pharma Single Member Private Ltd
4239,Spiolto Respimat,Inhalation Use,Greece,Boehringer Ingelheim International Gmbh
4240,Spiriva,Inhalation Use,Greece,Boehringer Ingelheim International Gmbh
4241,Spiriva Respimat,Inhalation Use,Greece,Boehringer Ingelheim International Gmbh
4242,Splentir,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
4243,Sporanox,Oral Use,Greece,Janssen-Cilag Pharmaceutical S.A.C.I.
4244,Sporilen,Oral Use,Greece,Libytec Pharmaceutical S.A.
4245,Sporizole,Oral Use,Greece,Target Pharma Single Member Private Ltd
4246,Stabilanol,Intravenous Use,Greece,Pharmathen Investments Group Limited
4247,Stabilanol,Oral Use,Greece,Pharmathen Investments Group Limited
4248,Staficort,Cutaneous Use,Greece,Cross Pharmaceuticals P.C.
4249,Stamicis,Intravenous Use,Greece,Cis Bio International
4250,Stanexem,Oral Use,Greece,Genepharm S.A.
4251,Staphyclox,"Intramuscular Use ,Intravenous Use",Greece,Norma Hellas S.A.
4252,Stasiva,Oral Use,Greece,Vian S.A.
4253,Statinum,Oral Use,Greece,Farmellas Enterprises Ltd
4254,Stativer,Oral Use,Greece,Cross Pharmaceuticals P.C.
4255,Stavorio,Ocular Use,Greece,Pharmathen S.A.
4256,Stedon,"Intramuscular Use ,Intravenous Use",Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
4257,Stedon,Oral Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
4258,Stefaplex,Oral Use,Greece,Opus-Materia Ltd
4259,Stefolant,Oral Use,Greece,Sja Pharm Ltd
4260,Steinaclox,Oral Use,Greece,Medichrom A.E.
4261,Stelazine,Oral Use,Greece,Vianex S.A.
4262,Stephadilat-S,Oral Use,Greece,Bros Ltd
4263,Stephadilat-S,Oral Use,Greece,Bros Ltd
4264,Sterdax,Oral Use,Greece,Vita Longa I.K.E
4265,Sterginox,Oral Use,Greece,Novopharm Pharmaceuticals Ltd
4266,Sterillium,Cutaneous Use,Greece,Bode Chemie Gmbh
